"TPR","FPR","F1"
1,0,1
1,0.000444444444444444,0.998003992015968
1,0.0386666666666667,0.851788756388416
1,0.000222222222222222,0.999000999000999
1,0.172666666666667,0.56274620146314
1,0.0104444444444444,0.955109837631328
1,0.00444444444444444,0.980392156862745
1,0.00133333333333333,0.99403578528827
1,0.208888888888889,0.515463917525773
1,0.002,0.991080277502478
1,0.0148888888888889,0.937207122774133
1,0.00177777777777778,0.992063492063492
1,0.004,0.982318271119843
1,0.614444444444444,0.265604249667995
1,0.000444444444444444,0.998003992015968
1,0.0406666666666667,0.84530853761623
1,0.690222222222222,0.243546030199708
1,0.584444444444444,0.275482093663912
1,0.0615555555555556,0.783085356303837
1,0.000222222222222222,0.999000999000999
1,0.000666666666666667,0.997008973080758
1,0.282888888888889,0.43994720633524
1,0,1
1,0.0106666666666667,0.954198473282443
1,0.0582222222222222,0.792393026941363
1,0.993777777777778,0.182748538011696
1,0.103777777777778,0.681663258350374
1,0,1
1,0.000666666666666667,0.997008973080758
1,0.0468888888888889,0.825763831544178
1,0.308666666666667,0.418585182084554
1,0,1
1,0.066,0.771010023130301
1,0.180222222222222,0.552181115405853
1,0.184666666666667,0.54614964500273
1,0.0913333333333333,0.708717221828491
1,0.00466666666666667,0.979431929480901
1,0.373333333333333,0.373134328358209
1,0.132888888888889,0.625782227784731
1,0.238222222222222,0.482625482625483
1,0.922888888888889,0.194061711624297
1,0.474444444444444,0.318979266347688
1,0.139777777777778,0.613873542050337
1,0,1
1,0.54,0.291545189504373
1,0.00688888888888889,0.969932104752667
1,0.00555555555555556,0.975609756097561
1,0.0328888888888889,0.871080139372822
1,0,1
1,0.00755555555555556,0.967117988394584
