"TPR","FPR","F1"
0.0258082903592817,0.00266888726276659,0.0491666893644656
0.0345464573118115,0.00180435998061999,0.0657535735515336
0.028,0.00288888888888889,0.0531309297912713
0.034,0.002,0.064638783269962
0.006,0.00111111111111111,0.0118110236220472
0.008,0.00155555555555556,0.0156555772994129
0.012,0.00288888888888889,0.023121387283237
0.022,0.00866666666666667,0.04
0.008,0.000666666666666667,0.0157790927021696
0.006,0.000888888888888889,0.0118343195266272
0.002,0.000444444444444444,0.00397614314115308
0.004,0.00177777777777778,0.00784313725490196
0.022,0.00311111111111111,0.0419047619047619
0.012,0.00133333333333333,0.0234375
0.008,0.00133333333333333,0.0156862745098039
0.016,0.00222222222222222,0.0308880308880309
0.014,0.00133333333333333,0.0272904483430799
0.002,0,0.00399201596806387
0.06,0.0102222222222222,0.104166666666667
0.024,0.00288888888888889,0.0457142857142857
0.042,0.00355555555555556,0.0782122905027933
0.038,0.00733333333333333,0.0688405797101449
0.016,0.00133333333333333,0.0311284046692607
0.008,0.00155555555555556,0.0156555772994129
0.008,0.00155555555555556,0.0156555772994129
0.006,0.000666666666666667,0.0118577075098814
0.01,0.00177777777777778,0.0194931773879142
0.008,0.000888888888888889,0.015748031496063
0.01,0.000444444444444444,0.019723865877712
0.024,0.004,0.0452830188679245
0.006,0.00133333333333333,0.0117878192534381
0.008,0.00244444444444444,0.0155339805825243
0.032,0.00266666666666667,0.0606060606060606
0.022,0.00177777777777778,0.0423892100192678
0.012,0.00311111111111111,0.0230769230769231
0.018,0.002,0.0347490347490347
0.01,0.00266666666666667,0.0193423597678917
0.032,0.00644444444444444,0.0587155963302752
0.004,0.00111111111111111,0.00788954635108481
0.012,0.00244444444444444,0.02321083172147
0.026,0.00466666666666667,0.048689138576779
0.02,0.000444444444444444,0.0390625
0.022,0.00155555555555556,0.0424710424710425
0.022,0.00533333333333333,0.0411214953271028
0.008,0.000444444444444444,0.0158102766798419
0.006,0.000666666666666667,0.0118577075098814
0.028,0.00688888888888889,0.0513761467889908
0.016,0.00355555555555556,0.0305343511450382
0.01,0.00111111111111111,0.0196078431372549
0.008,0.000888888888888889,0.015748031496063
