"TPR","FPR","F1"
1,0.434888888888889,0.338180588434224
1,0.0602222222222221,0.786782061369001
1,0.911111111111111,0.196078431372549
1,0.0126666666666666,0.946073793755913
1,0.0711111111111111,0.757575757575758
1,0.578,0.277700638711469
1,0.548222222222222,0.288433804441881
1,0.932,0.192529842125529
1,0.987555555555556,0.183688464364438
1,0.00622222222222225,0.972762645914397
1,0.772444444444444,0.223413762287757
1,0.354444444444445,0.385356454720616
1,0.00555555555555557,0.975609756097561
1,0.272666666666667,0.449034575662326
1,0.158666666666667,0.58343057176196
1,0.000222222222222212,0.999000999000999
1,0.167777777777777,0.569800569800571
1,0.0175555555555556,0.92678405931418
1,0.0557777777777778,0.799360511590727
1,0.870444444444444,0.203376042302217
1,0.00555555555555557,0.975609756097561
1,0.813333333333334,0.214592274678111
1,0.0495555555555556,0.817661488143908
1,0.00799999999999999,0.965250965250965
1,0.0735555555555556,0.751314800901578
1,0.00377777777777783,0.983284169124877
1,0.0166666666666667,0.930232558139535
1,0.344,0.392464678178964
1,0.928666666666667,0.193087468623286
1,0.361333333333334,0.38080731150038
1,0.208888888888889,0.515463917525773
1,0.00444444444444452,0.980392156862745
1,0.441777777777778,0.334672021419009
1,0.589777777777778,0.273672687465791
1,0.000222222222222213,0.999000999000999
1,0.048888888888889,0.819672131147541
1,0.0242222222222223,0.901713255184851
1,0.0551111111111109,0.801282051282052
1,0.000666666666666661,0.997008973080758
1,0.0415555555555556,0.8424599831508
1,0.0413333333333334,0.843170320404722
1,0.768666666666667,0.224265530387979
1,0.118888888888888,0.651465798045604
1,0.26088888888889,0.45998160073597
1,0.00666666666666665,0.970873786407767
1,0.0735555555555555,0.751314800901578
1,0.000222222222222213,0.999000999000999
1,0.738222222222222,0.2313743637205
1,0.004,0.982318271119843
1,0.281555555555556,0.441111601235112
