"method","jaccard"
"SPARK-Cauchy",0.960773183793907
"SPARK-Cauchy",0.947041716098623
"SPARK-Cauchy",0.948109294391141
"SPARK-Cauchy",0.947103942190576
"SPARK-Cauchy",0.952489888750757
"SPARK-Cauchy",0.959904354242848
"SPARK-Cauchy",0.943860940009704
"SPARK-Cauchy",0.957104673438629
"SPARK-Cauchy",0.948614083482154
"SPARK-Cauchy",0.954006870453437
"SPARK-Cauchy",0.934749275992631
"SPARK-Cauchy",0.936172803256942
"SPARK-Cauchy",0.943562145051771
"SPARK-Cauchy",0.949892269004824
"SPARK-Cauchy",0.949446822231984
"SPARK-Cauchy",0.961656866618064
"SPARK-Cauchy",0.947583771472781
"SPARK-Cauchy",0.957920551602588
"SPARK-Cauchy",0.940497547694531
"SPARK-Cauchy",0.957793730770073
"SPARK-Cauchy",0.956522426296887
"SPARK-Cauchy",0.944794884605156
"SPARK-Cauchy",0.949730818979981
"SPARK-Cauchy",0.953416189391126
"SPARK-Cauchy",0.936532112921813
"SPARK-Cauchy",0.946102721221551
"SPARK-Cauchy",0.952653148458983
"SPARK-Cauchy",0.949940460833187
"SPARK-Cauchy",0.939668090038623
"SPARK-Cauchy",0.95502144786176
"SPARK-Cauchy",0.957999791867711
"SPARK-Cauchy",0.948113136325712
"SPARK-Cauchy",0.957030595036544
"SPARK-Cauchy",0.945926348438474
"SPARK-Cauchy",0.953329830227405
"SPARK-Cauchy",0.965546130828268
"SPARK-Cauchy",0.946529739859822
"SPARK-Cauchy",0.94027286916132
"SPARK-Cauchy",0.940720631778536
"SPARK-Cauchy",0.938258676030165
"SPARK-Cauchy",0.947024415093805
"SPARK-Cauchy",0.969875823229285
"SPARK-Cauchy",0.956676942080725
"SPARK-Cauchy",0.952825859825228
"SPARK-Cauchy",0.934670236884627
"SPARK-Cauchy",0.960320368774672
"SPARK-Cauchy",0.951666666666667
"SPARK-Cauchy",0.959
"SPARK-Cauchy",0.941333333333333
"SPARK-Cauchy",0.941666666666667
