"method","jaccard"
"spVC-Union",0.641859556087327
"spVC-Union",0.653277521693366
"spVC-Union",0.649078607103651
"spVC-Union",0.626876680694743
"spVC-Union",0.645357108658074
"spVC-Union",0.645006274024524
"spVC-Union",0.641101255921359
"spVC-Union",0.639647209350014
"spVC-Union",0.637704899110816
"spVC-Union",0.645313343010337
"spVC-Union",0.641248779958731
"spVC-Union",0.650540278961529
"spVC-Union",0.642746604625723
"spVC-Union",0.636171013003419
"spVC-Union",0.652088395855084
"spVC-Union",0.648866452464739
"spVC-Union",0.631407269538129
"spVC-Union",0.640861825510042
"spVC-Union",0.630877767934192
"spVC-Union",0.628770471801574
"spVC-Union",0.64472479237372
"spVC-Union",0.650089405271248
"spVC-Union",0.642574513638256
"spVC-Union",0.649806019703391
"spVC-Union",0.645654232168044
"spVC-Union",0.645614556979357
"spVC-Union",0.639972334471054
"spVC-Union",0.640718944472123
"spVC-Union",0.63978072142634
"spVC-Union",0.646265410530654
"spVC-Union",0.639753509543747
"spVC-Union",0.647580840720755
"spVC-Union",0.645885215225242
"spVC-Union",0.635492078182519
"spVC-Union",0.652558007991572
"spVC-Union",0.648998941688245
"spVC-Union",0.652774824165803
"spVC-Union",0.632599840177433
"spVC-Union",0.633736359115798
"spVC-Union",0.648826669679802
"spVC-Union",0.647118694377822
"spVC-Union",0.639676329457489
"spVC-Union",0.640426193586755
"spVC-Union",0.644339564347624
"spVC-Union",0.641880184314978
"spVC-Union",0.653060030749261
"spVC-Union",0.646666666666667
"spVC-Union",0.635
"spVC-Union",0.643666666666667
"spVC-Union",0.65
