"method","jaccard"
"IBaySVG",0.865081319536208
"IBaySVG",0.85814088495323
"IBaySVG",0.861167716602754
"IBaySVG",0.852785773200242
"IBaySVG",0.837610257192597
"IBaySVG",0.864922679546434
"IBaySVG",0.865607934328678
"IBaySVG",0.843413660497611
"IBaySVG",0.862723538274823
"IBaySVG",0.837793350933458
"IBaySVG",0.854588278128243
"IBaySVG",0.869692159522152
"IBaySVG",0.856238425149941
"IBaySVG",0.852325718074856
"IBaySVG",0.84991279610866
"IBaySVG",0.841225501142377
"IBaySVG",0.856465937768802
"IBaySVG",0.863383745990331
"IBaySVG",0.862318066270163
"IBaySVG",0.828694057601481
"IBaySVG",0.866814908178982
"IBaySVG",0.854461445868015
"IBaySVG",0.85032639076661
"IBaySVG",0.849773579473205
"IBaySVG",0.86094938645594
"IBaySVG",0.838638329109841
"IBaySVG",0.851927170320458
"IBaySVG",0.854465055164025
"IBaySVG",0.861561322656195
"IBaySVG",0.836384449339302
"IBaySVG",0.847487537383711
"IBaySVG",0.856967839022187
"IBaySVG",0.851331904919807
"IBaySVG",0.857074543003908
"IBaySVG",0.859660381029308
"IBaySVG",0.835360529472445
"IBaySVG",0.856270666294974
"IBaySVG",0.847165677028569
"IBaySVG",0.826068410281531
"IBaySVG",0.854275091827783
"IBaySVG",0.840210196404423
"IBaySVG",0.852024876963951
"IBaySVG",0.843685210465068
"IBaySVG",0.855684621764506
"IBaySVG",0.846991406904962
"IBaySVG",0.861252378406726
"IBaySVG",0.851
"IBaySVG",0.831
"IBaySVG",0.871
"IBaySVG",0.78
