"method","jaccard"
"nnSVG-Union",0.805293660081817
"nnSVG-Union",0.780573992637798
"nnSVG-Union",0.784348174033753
"nnSVG-Union",0.788478420068871
"nnSVG-Union",0.81625110730487
"nnSVG-Union",0.794014073420217
"nnSVG-Union",0.800748582012483
"nnSVG-Union",0.811246392458011
"nnSVG-Union",0.849687559512465
"nnSVG-Union",0.814708756231981
"nnSVG-Union",0.786759584382662
"nnSVG-Union",0.793329877638826
"nnSVG-Union",0.806718677875759
"nnSVG-Union",0.792474554558494
"nnSVG-Union",0.780990886536457
"nnSVG-Union",0.800254252974904
"nnSVG-Union",0.818318712607214
"nnSVG-Union",0.799034302985442
"nnSVG-Union",0.786865238744032
"nnSVG-Union",0.838882236020264
"nnSVG-Union",0.842517999798698
"nnSVG-Union",0.816837061007149
"nnSVG-Union",0.789193623469836
"nnSVG-Union",0.821167919153424
"nnSVG-Union",0.76072992682594
"nnSVG-Union",0.824558372957287
"nnSVG-Union",0.775671869270608
"nnSVG-Union",0.804316670766048
"nnSVG-Union",0.785433618172803
"nnSVG-Union",0.812067974211403
"nnSVG-Union",0.78345725694738
"nnSVG-Union",0.8107262970898
"nnSVG-Union",0.801037086025521
"nnSVG-Union",0.778781430411534
"nnSVG-Union",0.818467915516225
"nnSVG-Union",0.798684475474383
"nnSVG-Union",0.828885270316651
"nnSVG-Union",0.804043438849337
"nnSVG-Union",0.789449713761659
"nnSVG-Union",0.799257380019232
"nnSVG-Union",0.81065136931933
"nnSVG-Union",0.794828100071708
"nnSVG-Union",0.787950524459534
"nnSVG-Union",0.802830381434032
"nnSVG-Union",0.813469533671487
"nnSVG-Union",0.807463391556853
"nnSVG-Union",0.822
"nnSVG-Union",0.794
"nnSVG-Union",0.811666666666667
"nnSVG-Union",0.779333333333333
