"method","jaccard"
"StarTrail-Union",0.336602008393488
"StarTrail-Union",0.18094770083922
"StarTrail-Union",0.299369519698544
"StarTrail-Union",0.214211351015469
"StarTrail-Union",0.32859633741088
"StarTrail-Union",0.316480651390519
"StarTrail-Union",0.344534068283858
"StarTrail-Union",0.437090228712398
"StarTrail-Union",0.447445420514879
"StarTrail-Union",0.468347428975276
"StarTrail-Union",0.3994514514568
"StarTrail-Union",0.239546649807063
"StarTrail-Union",0.260454157181121
"StarTrail-Union",0.280728555549229
"StarTrail-Union",0.448000513301168
"StarTrail-Union",0.334863406567181
"StarTrail-Union",0.211435628360013
"StarTrail-Union",0.170851728952443
"StarTrail-Union",0.393567147234129
"StarTrail-Union",0.306029320742777
"StarTrail-Union",0.245001723811783
"StarTrail-Union",0.224727923499158
"StarTrail-Union",0.404929170272474
"StarTrail-Union",0.27432879811519
"StarTrail-Union",0.352869350989346
"StarTrail-Union",0.352801065828316
"StarTrail-Union",0.364571749911194
"StarTrail-Union",0.267948046856847
"StarTrail-Union",0.437091713945054
"StarTrail-Union",0.239146160518667
"StarTrail-Union",0.242901364622415
"StarTrail-Union",0.403665884942348
"StarTrail-Union",0.28869686246554
"StarTrail-Union",0.363736038197025
"StarTrail-Union",0.397932645264966
"StarTrail-Union",0.345320929153122
"StarTrail-Union",0.127874438203862
"StarTrail-Union",0.378756094629722
"StarTrail-Union",0.385644582045177
"StarTrail-Union",0.372137472402233
"StarTrail-Union",0.41858281457314
"StarTrail-Union",0.258871785453253
"StarTrail-Union",0.332256397327239
"StarTrail-Union",0.540086191284001
"StarTrail-Union",0.464964277910103
"StarTrail-Union",0.37935145967642
"StarTrail-Union",0.31428
"StarTrail-Union",0.269
"StarTrail-Union",0.327
"StarTrail-Union",0.463
