"method","jaccard"
"nnSVG-HMP",0.82212315767836
"nnSVG-HMP",0.824351907441844
"nnSVG-HMP",0.823991230094674
"nnSVG-HMP",0.827065210831238
"nnSVG-HMP",0.837601274624343
"nnSVG-HMP",0.842163855792642
"nnSVG-HMP",0.836206853741197
"nnSVG-HMP",0.839499320658923
"nnSVG-HMP",0.820253434646915
"nnSVG-HMP",0.832768957509456
"nnSVG-HMP",0.800365064307816
"nnSVG-HMP",0.831834755660173
"nnSVG-HMP",0.82499686549143
"nnSVG-HMP",0.813768113045532
"nnSVG-HMP",0.842550260553706
"nnSVG-HMP",0.823708554724318
"nnSVG-HMP",0.822586796963852
"nnSVG-HMP",0.822166135053739
"nnSVG-HMP",0.810122479839569
"nnSVG-HMP",0.811906725539593
"nnSVG-HMP",0.831906140627246
"nnSVG-HMP",0.820801790068006
"nnSVG-HMP",0.843947848342551
"nnSVG-HMP",0.839524663190926
"nnSVG-HMP",0.834306653474865
"nnSVG-HMP",0.829827920218242
"nnSVG-HMP",0.82307299126213
"nnSVG-HMP",0.814916417528964
"nnSVG-HMP",0.827599549129269
"nnSVG-HMP",0.825412041818057
"nnSVG-HMP",0.827399662933874
"nnSVG-HMP",0.812431563045404
"nnSVG-HMP",0.818929826571584
"nnSVG-HMP",0.826099138219496
"nnSVG-HMP",0.813221053668318
"nnSVG-HMP",0.827417196241599
"nnSVG-HMP",0.826844567641476
"nnSVG-HMP",0.82934473078263
"nnSVG-HMP",0.818862407744768
"nnSVG-HMP",0.814190799621175
"nnSVG-HMP",0.824712972327515
"nnSVG-HMP",0.80706508414411
"nnSVG-HMP",0.814586317462119
"nnSVG-HMP",0.831118449709757
"nnSVG-HMP",0.813943632229822
"nnSVG-HMP",0.827523712013185
"nnSVG-HMP",0.838666666666667
"nnSVG-HMP",0.822666666666667
"nnSVG-HMP",0.837666666666667
"nnSVG-HMP",0.811
