"method","jaccard"
"SPARKX-HMP",0.978594413590126
"SPARKX-HMP",0.978741341134074
"SPARKX-HMP",0.978520869330428
"SPARKX-HMP",0.977499057163308
"SPARKX-HMP",0.977467871170487
"SPARKX-HMP",0.977313775862548
"SPARKX-HMP",0.977946677235831
"SPARKX-HMP",0.977871145162089
"SPARKX-HMP",0.97606362461132
"SPARKX-HMP",0.979460731697743
"SPARKX-HMP",0.977804138172108
"SPARKX-HMP",0.977832543418318
"SPARKX-HMP",0.97706962702999
"SPARKX-HMP",0.977424810761741
"SPARKX-HMP",0.976691219339459
"SPARKX-HMP",0.977398368939535
"SPARKX-HMP",0.977900221899731
"SPARKX-HMP",0.977957618114323
"SPARKX-HMP",0.977929465891831
"SPARKX-HMP",0.977398417898845
"SPARKX-HMP",0.976574322808162
"SPARKX-HMP",0.978129266784644
"SPARKX-HMP",0.977309842009716
"SPARKX-HMP",0.978145997596021
"SPARKX-HMP",0.975389604097487
"SPARKX-HMP",0.977863233191219
"SPARKX-HMP",0.9765726854538
"SPARKX-HMP",0.978638866338799
"SPARKX-HMP",0.977466608723225
"SPARKX-HMP",0.9778120649825
"SPARKX-HMP",0.976251919593802
"SPARKX-HMP",0.97770569409744
"SPARKX-HMP",0.977884934840552
"SPARKX-HMP",0.976300254788044
"SPARKX-HMP",0.97793398085824
"SPARKX-HMP",0.979321431315877
"SPARKX-HMP",0.978318289183306
"SPARKX-HMP",0.978111343103447
"SPARKX-HMP",0.976662630792742
"SPARKX-HMP",0.977980533929704
"SPARKX-HMP",0.977476585515947
"SPARKX-HMP",0.977426391586318
"SPARKX-HMP",0.977591598898727
"SPARKX-HMP",0.977825886042992
"SPARKX-HMP",0.977357264703199
"SPARKX-HMP",0.978365204335094
"SPARKX-HMP",0.978
"SPARKX-HMP",0.976666666666667
"SPARKX-HMP",0.977666666666667
"SPARKX-HMP",0.978333333333333
