"method","jaccard"
"SPARKX-Cauchy",0.968655186754384
"SPARKX-Cauchy",0.970938941124934
"SPARKX-Cauchy",0.970882639154847
"SPARKX-Cauchy",0.968863531378313
"SPARKX-Cauchy",0.97009615876871
"SPARKX-Cauchy",0.971094274501735
"SPARKX-Cauchy",0.969396089280623
"SPARKX-Cauchy",0.972400428503191
"SPARKX-Cauchy",0.970960170653237
"SPARKX-Cauchy",0.965481000597592
"SPARKX-Cauchy",0.970540106845617
"SPARKX-Cauchy",0.969984558724381
"SPARKX-Cauchy",0.967833981144896
"SPARKX-Cauchy",0.970543167266921
"SPARKX-Cauchy",0.97256175338548
"SPARKX-Cauchy",0.968975585219576
"SPARKX-Cauchy",0.970334994084513
"SPARKX-Cauchy",0.973049627131961
"SPARKX-Cauchy",0.971209144631987
"SPARKX-Cauchy",0.9673949585242
"SPARKX-Cauchy",0.967864875924671
"SPARKX-Cauchy",0.972450215613664
"SPARKX-Cauchy",0.973556628024385
"SPARKX-Cauchy",0.969370124720777
"SPARKX-Cauchy",0.973101026569199
"SPARKX-Cauchy",0.970669324893189
"SPARKX-Cauchy",0.97101278574113
"SPARKX-Cauchy",0.971115671876961
"SPARKX-Cauchy",0.972347727041029
"SPARKX-Cauchy",0.972059274327069
"SPARKX-Cauchy",0.973455382746937
"SPARKX-Cauchy",0.969066908091338
"SPARKX-Cauchy",0.974675617464509
"SPARKX-Cauchy",0.969495790591509
"SPARKX-Cauchy",0.97121155959632
"SPARKX-Cauchy",0.971709104266084
"SPARKX-Cauchy",0.974054869621308
"SPARKX-Cauchy",0.970939605255634
"SPARKX-Cauchy",0.968499211834704
"SPARKX-Cauchy",0.971461419259883
"SPARKX-Cauchy",0.969644325346063
"SPARKX-Cauchy",0.972910516370252
"SPARKX-Cauchy",0.969633797622702
"SPARKX-Cauchy",0.970217485727273
"SPARKX-Cauchy",0.972951415359545
"SPARKX-Cauchy",0.968091891180774
"SPARKX-Cauchy",0.974333333333333
"SPARKX-Cauchy",0.97
"SPARKX-Cauchy",0.970666666666667
"SPARKX-Cauchy",0.970333333333333
