"method","jaccard"
"SPARKX-Inter",0.969525313346683
"SPARKX-Inter",0.967750613065865
"SPARKX-Inter",0.971266704943408
"SPARKX-Inter",0.966452820658473
"SPARKX-Inter",0.96900166456693
"SPARKX-Inter",0.968436401976541
"SPARKX-Inter",0.966905411645253
"SPARKX-Inter",0.969367421955546
"SPARKX-Inter",0.970484223874058
"SPARKX-Inter",0.965692502329956
"SPARKX-Inter",0.973763934137528
"SPARKX-Inter",0.96844325230769
"SPARKX-Inter",0.968366687623033
"SPARKX-Inter",0.974213492400561
"SPARKX-Inter",0.971520264733123
"SPARKX-Inter",0.967485276559997
"SPARKX-Inter",0.970362950023774
"SPARKX-Inter",0.966229037660648
"SPARKX-Inter",0.97414895578173
"SPARKX-Inter",0.966833762868709
"SPARKX-Inter",0.972045986723167
"SPARKX-Inter",0.971066656694321
"SPARKX-Inter",0.971837850473223
"SPARKX-Inter",0.97105162314467
"SPARKX-Inter",0.973868760974069
"SPARKX-Inter",0.970380717059473
"SPARKX-Inter",0.973485367230797
"SPARKX-Inter",0.9668073035882
"SPARKX-Inter",0.980154696468881
"SPARKX-Inter",0.973772600756837
"SPARKX-Inter",0.972153274699315
"SPARKX-Inter",0.972775948737628
"SPARKX-Inter",0.968329668848234
"SPARKX-Inter",0.965731844495942
"SPARKX-Inter",0.96753423868165
"SPARKX-Inter",0.969216441433856
"SPARKX-Inter",0.965403732118568
"SPARKX-Inter",0.974444604025018
"SPARKX-Inter",0.969739079770453
"SPARKX-Inter",0.971450315154535
"SPARKX-Inter",0.969666618331584
"SPARKX-Inter",0.97403623935313
"SPARKX-Inter",0.971552287019745
"SPARKX-Inter",0.969737512570304
"SPARKX-Inter",0.97146347538436
"SPARKX-Inter",0.970291682220721
"SPARKX-Inter",0.972666666666667
"SPARKX-Inter",0.965
"SPARKX-Inter",0.968666666666667
"SPARKX-Inter",0.971333333333333
