"method","jaccard"
"HEARTSVG-Union",0.863244734509332
"HEARTSVG-Union",0.86089605217325
"HEARTSVG-Union",0.860855417303157
"HEARTSVG-Union",0.887869067326376
"HEARTSVG-Union",0.877581849626651
"HEARTSVG-Union",0.872387486539766
"HEARTSVG-Union",0.87919362864581
"HEARTSVG-Union",0.879620571470053
"HEARTSVG-Union",0.883048650799824
"HEARTSVG-Union",0.86433911669198
"HEARTSVG-Union",0.879021049692023
"HEARTSVG-Union",0.878340028177389
"HEARTSVG-Union",0.861464135294264
"HEARTSVG-Union",0.874685583455906
"HEARTSVG-Union",0.861945703552394
"HEARTSVG-Union",0.885709858197702
"HEARTSVG-Union",0.88628054427205
"HEARTSVG-Union",0.890741516096056
"HEARTSVG-Union",0.878813516979907
"HEARTSVG-Union",0.86949240485912
"HEARTSVG-Union",0.88498698436467
"HEARTSVG-Union",0.891814844135126
"HEARTSVG-Union",0.874019940569119
"HEARTSVG-Union",0.878570880042355
"HEARTSVG-Union",0.883996229496823
"HEARTSVG-Union",0.888931895691603
"HEARTSVG-Union",0.900962552151714
"HEARTSVG-Union",0.855838541326628
"HEARTSVG-Union",0.84743912131907
"HEARTSVG-Union",0.897938523080477
"HEARTSVG-Union",0.847386718131658
"HEARTSVG-Union",0.898185730239938
"HEARTSVG-Union",0.885220385130094
"HEARTSVG-Union",0.867805728759286
"HEARTSVG-Union",0.869021413125389
"HEARTSVG-Union",0.884280167554298
"HEARTSVG-Union",0.889690924359057
"HEARTSVG-Union",0.873302188721005
"HEARTSVG-Union",0.893367241000502
"HEARTSVG-Union",0.871527638239243
"HEARTSVG-Union",0.892401230314029
"HEARTSVG-Union",0.869746712713344
"HEARTSVG-Union",0.888671094911907
"HEARTSVG-Union",0.885846727146669
"HEARTSVG-Union",0.912485046774339
"HEARTSVG-Union",0.882371926836125
"HEARTSVG-Union",0.900666666666667
"HEARTSVG-Union",0.875666666666667
"HEARTSVG-Union",0.863
"HEARTSVG-Union",0.875333333333333
