"TPR","FPR","F1"
0.63017806628923,0.20375344714844,0.363848446129018
0.639843966088925,0.209579920396115,0.362922568760908
0.524,0.207333333333333,0.309144542772862
0.582,0.205555555555556,0.339160839160839
0.564,0.202888888888889,0.332743362831858
0.63,0.203777777777778,0.363741339491917
0.602,0.198,0.355791962174941
0.606,0.211111111111111,0.345693097547062
0.6,0.209111111111111,0.344629523262493
0.612,0.206,0.353144835545297
0.624,0.21,0.355150825270347
0.612,0.203111111111111,0.355813953488372
0.542,0.205777777777778,0.319387153800825
0.528,0.207111111111111,0.311320754716981
0.554,0.205111111111111,0.325882352941177
0.622,0.195555555555556,0.36782968657599
0.62,0.208888888888889,0.354285714285714
0.652,0.208444444444444,0.369614512471656
0.588,0.203555555555556,0.343859649122807
0.544,0.222666666666667,0.306651634723788
0.58,0.197777777777778,0.345238095238095
0.662,0.208935318959769,0.373756018727845
0.708,0.217555555555556,0.386252045826513
0.658,0.218666666666667,0.362934362934363
0.542,0.204,0.320899940793369
0.576,0.207333333333333,0.334689134224288
0.69,0.224,0.372369131138694
0.608,0.203333333333333,0.35369400814427
0.55,0.214,0.316455696202532
0.608,0.203333333333333,0.35369400814427
0.57,0.209333333333333,0.330052113491604
0.56,0.204222222222222,0.329605650382578
0.598,0.201333333333333,0.350733137829912
0.62,0.190666666666667,0.371702637889688
0.626,0.209333333333333,0.356695156695157
0.546,0.203777777777778,0.323076923076923
0.584,0.201111111111111,0.344136711844431
0.638,0.222888888888889,0.350164654226125
0.612,0.205777777777778,0.353348729792148
0.642,0.219777777777778,0.354696132596685
0.574,0.202666666666667,0.337845791642142
0.584,0.210444444444444,0.335825186889017
0.556,0.204222222222222,0.327637006482027
0.624,0.193777777777778,0.370546318289786
0.634,0.234444444444444,0.338675213675214
0.596,0.211333333333333,0.340766152086907
0.644,0.202444444444444,0.371609924985575
0.582,0.205111111111111,0.339556592765461
0.63,0.205777777777778,0.361860999425617
0.634,0.203555555555556,0.365839584535487
