"method","jaccard"
"nnSVG-PASTE",0.732107576974944
"nnSVG-PASTE",0.70465077379526
"nnSVG-PASTE",0.684628459291637
"nnSVG-PASTE",0.735439717885966
"nnSVG-PASTE",0.667965046548355
"nnSVG-PASTE",0.767007116184818
"nnSVG-PASTE",0.767987008825156
"nnSVG-PASTE",0.774762791409209
"nnSVG-PASTE",0.739312528768383
"nnSVG-PASTE",0.659451251416746
"nnSVG-PASTE",0.649518205104799
"nnSVG-PASTE",0.766586090940763
"nnSVG-PASTE",0.722035306193806
"nnSVG-PASTE",0.736410822800306
"nnSVG-PASTE",0.741176511125017
"nnSVG-PASTE",0.765562420655198
"nnSVG-PASTE",0.697501802516667
"nnSVG-PASTE",0.719159053996551
"nnSVG-PASTE",0.777248068437873
"nnSVG-PASTE",0.692473874795615
"nnSVG-PASTE",0.715195176077561
"nnSVG-PASTE",0.76965891226824
"nnSVG-PASTE",0.724423954253501
"nnSVG-PASTE",0.709218219805492
"nnSVG-PASTE",0.658880999351053
"nnSVG-PASTE",0.708710027289402
"nnSVG-PASTE",0.717693281387808
"nnSVG-PASTE",0.720992458706102
"nnSVG-PASTE",0.678263895654512
"nnSVG-PASTE",0.654624597134122
"nnSVG-PASTE",0.669758135576552
"nnSVG-PASTE",0.673797183180884
"nnSVG-PASTE",0.727253003244258
"nnSVG-PASTE",0.757719324428144
"nnSVG-PASTE",0.677473913898065
"nnSVG-PASTE",0.730619187020502
"nnSVG-PASTE",0.669793129250319
"nnSVG-PASTE",0.700939115270347
"nnSVG-PASTE",0.686761730478807
"nnSVG-PASTE",0.671256385970427
"nnSVG-PASTE",0.686552163185238
"nnSVG-PASTE",0.732254395970372
"nnSVG-PASTE",0.696016715567292
"nnSVG-PASTE",0.696151168029362
"nnSVG-PASTE",0.738160414673306
"nnSVG-PASTE",0.736865129737498
"nnSVG-PASTE",0.628129587692942
"nnSVG-PASTE",0.711
"nnSVG-PASTE",0.761
"nnSVG-PASTE",0.688
