"method","jaccard"
"SPARK-PASTE",0.478357570989338
"SPARK-PASTE",0.393957724475746
"SPARK-PASTE",0.414098288602047
"SPARK-PASTE",0.432863412042428
"SPARK-PASTE",0.569262812707117
"SPARK-PASTE",0.4337974873145
"SPARK-PASTE",0.509133851959022
"SPARK-PASTE",0.472360145226194
"SPARK-PASTE",0.467699404969589
"SPARK-PASTE",0.377303452915795
"SPARK-PASTE",0.393852478866011
"SPARK-PASTE",0.504979513605547
"SPARK-PASTE",0.267452256808396
"SPARK-PASTE",0.45699709337808
"SPARK-PASTE",0.378808203254536
"SPARK-PASTE",0.410966911400792
"SPARK-PASTE",0.417320133762105
"SPARK-PASTE",0.561662895112107
"SPARK-PASTE",0.486236862807305
"SPARK-PASTE",0.454572936869773
"SPARK-PASTE",0.46254732228732
"SPARK-PASTE",0.418231992729662
"SPARK-PASTE",0.56444925564212
"SPARK-PASTE",0.480960038002683
"SPARK-PASTE",0.340118977991574
"SPARK-PASTE",0.396257367611011
"SPARK-PASTE",0.423331149578437
"SPARK-PASTE",0.472197022778247
"SPARK-PASTE",0.35285080725798
"SPARK-PASTE",0.493246229865187
"SPARK-PASTE",0.292660323398275
"SPARK-PASTE",0.647978543989196
"SPARK-PASTE",0.453388978306408
"SPARK-PASTE",0.527861779536123
"SPARK-PASTE",0.287070012745827
"SPARK-PASTE",0.494551328249669
"SPARK-PASTE",0.399788167789039
"SPARK-PASTE",0.510139777343127
"SPARK-PASTE",0.348281850491562
"SPARK-PASTE",0.43276297964569
"SPARK-PASTE",0.578337497589353
"SPARK-PASTE",0.450657074799842
"SPARK-PASTE",0.437031034775427
"SPARK-PASTE",0.397949898068021
"SPARK-PASTE",0.360908185785709
"SPARK-PASTE",0.376358523759058
"SPARK-PASTE",0.403800014378457
"SPARK-PASTE",0.381
"SPARK-PASTE",0.489
"SPARK-PASTE",0.353
