"method","jaccard"
"spVC-Cauchy",0.304465311714851
"spVC-Cauchy",0.577032149935847
"spVC-Cauchy",0.526892523510799
"spVC-Cauchy",0.490403846701031
"spVC-Cauchy",0.263430053377098
"spVC-Cauchy",0.403998870947927
"spVC-Cauchy",0.461406794759266
"spVC-Cauchy",0.504667944431857
"spVC-Cauchy",0.180345988206946
"spVC-Cauchy",0.267573624962947
"spVC-Cauchy",0.363209882790244
"spVC-Cauchy",0.395943618530035
"spVC-Cauchy",0.30882717237442
"spVC-Cauchy",0.2981516931106
"spVC-Cauchy",0.442728874015069
"spVC-Cauchy",0.492403709363958
"spVC-Cauchy",0.120912675654923
"spVC-Cauchy",0.538425107774558
"spVC-Cauchy",0.464804195184548
"spVC-Cauchy",0.481340678934697
"spVC-Cauchy",0.464297992754239
"spVC-Cauchy",0.32559496313131
"spVC-Cauchy",0.125564326988156
"spVC-Cauchy",0.214961311072673
"spVC-Cauchy",0.505565927837787
"spVC-Cauchy",0.452007519152757
"spVC-Cauchy",0.284813182624819
"spVC-Cauchy",0.148329512016513
"spVC-Cauchy",0.547051906306433
"spVC-Cauchy",0.299086837566714
"spVC-Cauchy",0.68564947185304
"spVC-Cauchy",0.476551524838462
"spVC-Cauchy",0.395716722433528
"spVC-Cauchy",0.368587948858705
"spVC-Cauchy",0.233220736596982
"spVC-Cauchy",0.441850854047301
"spVC-Cauchy",0.406380766825167
"spVC-Cauchy",0.606959161470364
"spVC-Cauchy",0.483908467927593
"spVC-Cauchy",0.286593008693937
"spVC-Cauchy",0.279157302644405
"spVC-Cauchy",0.484164686805304
"spVC-Cauchy",0.316650714259469
"spVC-Cauchy",0.349707604161118
"spVC-Cauchy",0.341724863781997
"spVC-Cauchy",0.224150938242055
"spVC-Cauchy",0.283563625172128
"spVC-Cauchy",0.521
"spVC-Cauchy",0.322
"spVC-Cauchy",0.319
