"method","jaccard"
"SPARKX-Inter",0.518153674935867
"SPARKX-Inter",0.484591609989984
"SPARKX-Inter",0.512970570062083
"SPARKX-Inter",0.494306412285735
"SPARKX-Inter",0.51445671171
"SPARKX-Inter",0.50650457388078
"SPARKX-Inter",0.518695264155406
"SPARKX-Inter",0.476591424043217
"SPARKX-Inter",0.542995444682341
"SPARKX-Inter",0.513178206268531
"SPARKX-Inter",0.507239516414149
"SPARKX-Inter",0.499042589445534
"SPARKX-Inter",0.510650349746445
"SPARKX-Inter",0.51401508636856
"SPARKX-Inter",0.506732785466298
"SPARKX-Inter",0.505404153507506
"SPARKX-Inter",0.512079762742713
"SPARKX-Inter",0.514081498556692
"SPARKX-Inter",0.519335728556626
"SPARKX-Inter",0.527889649983311
"SPARKX-Inter",0.525128333702841
"SPARKX-Inter",0.510495804384241
"SPARKX-Inter",0.512505389807394
"SPARKX-Inter",0.511516968132308
"SPARKX-Inter",0.491673951844657
"SPARKX-Inter",0.507710752555594
"SPARKX-Inter",0.511470950803063
"SPARKX-Inter",0.501680985487368
"SPARKX-Inter",0.510557961501044
"SPARKX-Inter",0.514080492550038
"SPARKX-Inter",0.519107810061873
"SPARKX-Inter",0.518509936370817
"SPARKX-Inter",0.513019976747575
"SPARKX-Inter",0.489796037208327
"SPARKX-Inter",0.488575792448178
"SPARKX-Inter",0.516753599996527
"SPARKX-Inter",0.520008777203893
"SPARKX-Inter",0.510897589598098
"SPARKX-Inter",0.519484554349618
"SPARKX-Inter",0.516615968752252
"SPARKX-Inter",0.514694255480777
"SPARKX-Inter",0.510136515830863
"SPARKX-Inter",0.502014011599833
"SPARKX-Inter",0.50466350485783
"SPARKX-Inter",0.508185432948238
"SPARKX-Inter",0.477960713393411
"SPARKX-Inter",0.516177757197797
"SPARKX-Inter",0.495
"SPARKX-Inter",0.515
"SPARKX-Inter",0.521
