"method","jaccard"
"SPARKX-HMP",0.637305041925678
"SPARKX-HMP",0.652607692412268
"SPARKX-HMP",0.648729173578482
"SPARKX-HMP",0.642813628749572
"SPARKX-HMP",0.628774053382224
"SPARKX-HMP",0.640913583959424
"SPARKX-HMP",0.643251103834402
"SPARKX-HMP",0.638481266935164
"SPARKX-HMP",0.63580899062529
"SPARKX-HMP",0.62680465072408
"SPARKX-HMP",0.63729066393975
"SPARKX-HMP",0.636465470205878
"SPARKX-HMP",0.644967846458441
"SPARKX-HMP",0.655151826697192
"SPARKX-HMP",0.656981324441787
"SPARKX-HMP",0.617316902902173
"SPARKX-HMP",0.664013067990796
"SPARKX-HMP",0.639723304837597
"SPARKX-HMP",0.627778554906277
"SPARKX-HMP",0.643707490581386
"SPARKX-HMP",0.629172286128506
"SPARKX-HMP",0.643834395776343
"SPARKX-HMP",0.65577803137512
"SPARKX-HMP",0.641753597075564
"SPARKX-HMP",0.632434687980463
"SPARKX-HMP",0.644726632059991
"SPARKX-HMP",0.627620965777985
"SPARKX-HMP",0.649299743363798
"SPARKX-HMP",0.652708872336601
"SPARKX-HMP",0.637618349554568
"SPARKX-HMP",0.639171598273292
"SPARKX-HMP",0.644817937377548
"SPARKX-HMP",0.640485566313604
"SPARKX-HMP",0.629387218247123
"SPARKX-HMP",0.641597624665872
"SPARKX-HMP",0.666537106485472
"SPARKX-HMP",0.643437830501775
"SPARKX-HMP",0.624911085383674
"SPARKX-HMP",0.636409130833704
"SPARKX-HMP",0.660188305299778
"SPARKX-HMP",0.635647821752575
"SPARKX-HMP",0.646928124332465
"SPARKX-HMP",0.622899703321496
"SPARKX-HMP",0.625343841187561
"SPARKX-HMP",0.638620977157165
"SPARKX-HMP",0.644360198368848
"SPARKX-HMP",0.641108888752689
"SPARKX-HMP",0.628
"SPARKX-HMP",0.652
"SPARKX-HMP",0.637
