"method","jaccard"
"nnSVG-Cauchy",0.778384956761405
"nnSVG-Cauchy",0.71418328352508
"nnSVG-Cauchy",0.765863427556917
"nnSVG-Cauchy",0.747027387840355
"nnSVG-Cauchy",0.741080085579358
"nnSVG-Cauchy",0.743743316792575
"nnSVG-Cauchy",0.800544553873874
"nnSVG-Cauchy",0.790490849394973
"nnSVG-Cauchy",0.812902077698978
"nnSVG-Cauchy",0.80204597769432
"nnSVG-Cauchy",0.801821113795045
"nnSVG-Cauchy",0.776204071011183
"nnSVG-Cauchy",0.782598271669191
"nnSVG-Cauchy",0.745321456818535
"nnSVG-Cauchy",0.780360331321001
"nnSVG-Cauchy",0.791381400630477
"nnSVG-Cauchy",0.774337383562071
"nnSVG-Cauchy",0.772790522558798
"nnSVG-Cauchy",0.801668843618843
"nnSVG-Cauchy",0.795467096066301
"nnSVG-Cauchy",0.781182480759403
"nnSVG-Cauchy",0.763087521958638
"nnSVG-Cauchy",0.731675261237015
"nnSVG-Cauchy",0.793360692333565
"nnSVG-Cauchy",0.790968291202839
"nnSVG-Cauchy",0.814815784082778
"nnSVG-Cauchy",0.771106798797847
"nnSVG-Cauchy",0.774231751778907
"nnSVG-Cauchy",0.763974555507423
"nnSVG-Cauchy",0.785159758946763
"nnSVG-Cauchy",0.784331183304936
"nnSVG-Cauchy",0.779884779571193
"nnSVG-Cauchy",0.803486429145497
"nnSVG-Cauchy",0.76540466730701
"nnSVG-Cauchy",0.754802084841322
"nnSVG-Cauchy",0.81187685573641
"nnSVG-Cauchy",0.74987183248979
"nnSVG-Cauchy",0.765141128489093
"nnSVG-Cauchy",0.808311191142845
"nnSVG-Cauchy",0.761526917476743
"nnSVG-Cauchy",0.792072957717134
"nnSVG-Cauchy",0.814511828821578
"nnSVG-Cauchy",0.778199927317424
"nnSVG-Cauchy",0.795982245389358
"nnSVG-Cauchy",0.799443023182216
"nnSVG-Cauchy",0.7573716666204
"nnSVG-Cauchy",0.797259881136807
"nnSVG-Cauchy",0.768
"nnSVG-Cauchy",0.764
"nnSVG-Cauchy",0.809
