"method","jaccard"
"HEARTSVG-Inter",0.879115320639702
"HEARTSVG-Inter",0.840014302817426
"HEARTSVG-Inter",0.903280386301503
"HEARTSVG-Inter",0.85591433210699
"HEARTSVG-Inter",0.861696548253339
"HEARTSVG-Inter",0.862811320105728
"HEARTSVG-Inter",0.896522577625693
"HEARTSVG-Inter",0.847404357396137
"HEARTSVG-Inter",0.883628187573133
"HEARTSVG-Inter",0.87163208503838
"HEARTSVG-Inter",0.88341824876618
"HEARTSVG-Inter",0.855513906662895
"HEARTSVG-Inter",0.847775113891953
"HEARTSVG-Inter",0.855521981032686
"HEARTSVG-Inter",0.894851765767715
"HEARTSVG-Inter",0.853350251962211
"HEARTSVG-Inter",0.866051625157473
"HEARTSVG-Inter",0.865865160423242
"HEARTSVG-Inter",0.837201282497418
"HEARTSVG-Inter",0.831278289627694
"HEARTSVG-Inter",0.874416843338957
"HEARTSVG-Inter",0.858687004389354
"HEARTSVG-Inter",0.849423186708869
"HEARTSVG-Inter",0.880484286506285
"HEARTSVG-Inter",0.887437921858908
"HEARTSVG-Inter",0.865803567304112
"HEARTSVG-Inter",0.836311203774972
"HEARTSVG-Inter",0.873299455362006
"HEARTSVG-Inter",0.879735581919547
"HEARTSVG-Inter",0.860271408646605
"HEARTSVG-Inter",0.831261265359134
"HEARTSVG-Inter",0.838946250851216
"HEARTSVG-Inter",0.87733450461782
"HEARTSVG-Inter",0.841971805268366
"HEARTSVG-Inter",0.851452106134738
"HEARTSVG-Inter",0.847345113088206
"HEARTSVG-Inter",0.849375303070302
"HEARTSVG-Inter",0.873032423902799
"HEARTSVG-Inter",0.852380883956251
"HEARTSVG-Inter",0.863067228480911
"HEARTSVG-Inter",0.866478707809459
"HEARTSVG-Inter",0.870436104827258
"HEARTSVG-Inter",0.877355984853207
"HEARTSVG-Inter",0.89017457455297
"HEARTSVG-Inter",0.868985172493116
"HEARTSVG-Inter",0.864208855661565
"HEARTSVG-Inter",0.866326148756069
"HEARTSVG-Inter",0.847
"HEARTSVG-Inter",0.88
"HEARTSVG-Inter",0.868
