"method","jaccard"
"spVC-Union",0.40110001560607
"spVC-Union",0.312862510376194
"spVC-Union",0.303778912563049
"spVC-Union",0.620445237297552
"spVC-Union",0.174485046914675
"spVC-Union",0.376474550165922
"spVC-Union",0.406192066971895
"spVC-Union",0.385906483393022
"spVC-Union",0.499141664823598
"spVC-Union",0.374867220839616
"spVC-Union",0.465518974819778
"spVC-Union",0.54378656401603
"spVC-Union",0.593443828056012
"spVC-Union",0.418290150393585
"spVC-Union",0.377969441886136
"spVC-Union",0.320532909579467
"spVC-Union",0.406450953524241
"spVC-Union",0.663234403246114
"spVC-Union",0.352972879339841
"spVC-Union",0.20141150026771
"spVC-Union",0.419183796448339
"spVC-Union",0.448135980461421
"spVC-Union",0.310848436435312
"spVC-Union",0.531805515293518
"spVC-Union",0.294775052304001
"spVC-Union",0.369310174385541
"spVC-Union",0.533284972681536
"spVC-Union",0.51001306602345
"spVC-Union",0.516354866228369
"spVC-Union",0.581689667773257
"spVC-Union",0.358842064637821
"spVC-Union",0.243935968551622
"spVC-Union",0.286264949416308
"spVC-Union",0.520528183248052
"spVC-Union",0.477875432180181
"spVC-Union",0.342459573953553
"spVC-Union",0.370902157050808
"spVC-Union",0.406616682704819
"spVC-Union",0.509910955122206
"spVC-Union",0.415066961494204
"spVC-Union",0.411298082805577
"spVC-Union",0.444120861763925
"spVC-Union",0.275594239964441
"spVC-Union",0.478991410159773
"spVC-Union",0.601594642842031
"spVC-Union",0.661334172872631
"spVC-Union",0.286188844677252
"spVC-Union",0.527
"spVC-Union",0.349
"spVC-Union",0.352
