"method","jaccard"
"SPARKX-Union",0.688170226685405
"SPARKX-Union",0.674253396826261
"SPARKX-Union",0.694066094499842
"SPARKX-Union",0.644462736131651
"SPARKX-Union",0.673942500654444
"SPARKX-Union",0.653817384213525
"SPARKX-Union",0.666600898867463
"SPARKX-Union",0.660757608011054
"SPARKX-Union",0.693427471661026
"SPARKX-Union",0.678051344828329
"SPARKX-Union",0.659356306171639
"SPARKX-Union",0.665633029381829
"SPARKX-Union",0.658520846107843
"SPARKX-Union",0.6937174307602
"SPARKX-Union",0.670179997816345
"SPARKX-Union",0.684182648807146
"SPARKX-Union",0.666917362475073
"SPARKX-Union",0.673882943974637
"SPARKX-Union",0.680918810608285
"SPARKX-Union",0.686678390328647
"SPARKX-Union",0.68512828612054
"SPARKX-Union",0.674220256230118
"SPARKX-Union",0.676275052759988
"SPARKX-Union",0.684407498526686
"SPARKX-Union",0.671114239128955
"SPARKX-Union",0.67997337895804
"SPARKX-Union",0.661753252753249
"SPARKX-Union",0.684822090290265
"SPARKX-Union",0.670122350314272
"SPARKX-Union",0.656551513803046
"SPARKX-Union",0.678053843046019
"SPARKX-Union",0.677200549325362
"SPARKX-Union",0.640051880265884
"SPARKX-Union",0.685041862178337
"SPARKX-Union",0.677295866103785
"SPARKX-Union",0.655649319252012
"SPARKX-Union",0.652070316884162
"SPARKX-Union",0.684255466602462
"SPARKX-Union",0.669557647345694
"SPARKX-Union",0.663114795149853
"SPARKX-Union",0.655024454378146
"SPARKX-Union",0.666549081615988
"SPARKX-Union",0.679397237878123
"SPARKX-Union",0.668124802030396
"SPARKX-Union",0.668120161347843
"SPARKX-Union",0.670786885483855
"SPARKX-Union",0.688827079221027
"SPARKX-Union",0.66
"SPARKX-Union",0.685
"SPARKX-Union",0.673
