"method","jaccard"
"HEARTSVG-HMP",0.81060783251628
"HEARTSVG-HMP",0.821706576643996
"HEARTSVG-HMP",0.802875339984303
"HEARTSVG-HMP",0.796195741011992
"HEARTSVG-HMP",0.76136647153957
"HEARTSVG-HMP",0.783385410385163
"HEARTSVG-HMP",0.788054708988057
"HEARTSVG-HMP",0.750731744608301
"HEARTSVG-HMP",0.773367231773337
"HEARTSVG-HMP",0.823298541781535
"HEARTSVG-HMP",0.812529982250931
"HEARTSVG-HMP",0.828120611127519
"HEARTSVG-HMP",0.812407218156122
"HEARTSVG-HMP",0.794045331066061
"HEARTSVG-HMP",0.762610099583182
"HEARTSVG-HMP",0.780120709829239
"HEARTSVG-HMP",0.766936040282207
"HEARTSVG-HMP",0.811932711241585
"HEARTSVG-HMP",0.763009158009733
"HEARTSVG-HMP",0.823990284276437
"HEARTSVG-HMP",0.805519521039402
"HEARTSVG-HMP",0.771840693280523
"HEARTSVG-HMP",0.743190182512246
"HEARTSVG-HMP",0.762281686751925
"HEARTSVG-HMP",0.818282325158227
"HEARTSVG-HMP",0.840317658657248
"HEARTSVG-HMP",0.812061662270831
"HEARTSVG-HMP",0.754664587685117
"HEARTSVG-HMP",0.78780017555634
"HEARTSVG-HMP",0.798033719786295
"HEARTSVG-HMP",0.767965850142448
"HEARTSVG-HMP",0.774447947335316
"HEARTSVG-HMP",0.816943441115446
"HEARTSVG-HMP",0.797809246070296
"HEARTSVG-HMP",0.783564031724184
"HEARTSVG-HMP",0.786426600844052
"HEARTSVG-HMP",0.776283375083577
"HEARTSVG-HMP",0.776147566630483
"HEARTSVG-HMP",0.806612234392176
"HEARTSVG-HMP",0.795467080341248
"HEARTSVG-HMP",0.83342887547541
"HEARTSVG-HMP",0.809437308656456
"HEARTSVG-HMP",0.81896176469569
"HEARTSVG-HMP",0.830081109847408
"HEARTSVG-HMP",0.78260289971397
"HEARTSVG-HMP",0.799776148215389
"HEARTSVG-HMP",0.823917369288939
"HEARTSVG-HMP",0.772
"HEARTSVG-HMP",0.819
"HEARTSVG-HMP",0.789
