"method","jaccard"
"nnSVG-HMP",0.76432024132453
"nnSVG-HMP",0.763762523473084
"nnSVG-HMP",0.750119469116298
"nnSVG-HMP",0.754640948602147
"nnSVG-HMP",0.748294201777584
"nnSVG-HMP",0.74619251772057
"nnSVG-HMP",0.72465814788629
"nnSVG-HMP",0.767072191854216
"nnSVG-HMP",0.750192483723428
"nnSVG-HMP",0.729968609500908
"nnSVG-HMP",0.75758214394562
"nnSVG-HMP",0.767502385727534
"nnSVG-HMP",0.744908025902019
"nnSVG-HMP",0.771504824853675
"nnSVG-HMP",0.731659828033008
"nnSVG-HMP",0.789527418101787
"nnSVG-HMP",0.741821811551481
"nnSVG-HMP",0.768270748982767
"nnSVG-HMP",0.752559645529289
"nnSVG-HMP",0.77431409418389
"nnSVG-HMP",0.772486187660373
"nnSVG-HMP",0.745007912271045
"nnSVG-HMP",0.760316885176306
"nnSVG-HMP",0.751467832247393
"nnSVG-HMP",0.732607691901207
"nnSVG-HMP",0.775025802793929
"nnSVG-HMP",0.770380026245471
"nnSVG-HMP",0.76391194380072
"nnSVG-HMP",0.764555159422129
"nnSVG-HMP",0.744711546352077
"nnSVG-HMP",0.771831571942851
"nnSVG-HMP",0.76566119543224
"nnSVG-HMP",0.748426912869467
"nnSVG-HMP",0.734685312176363
"nnSVG-HMP",0.776179282045388
"nnSVG-HMP",0.775235132633954
"nnSVG-HMP",0.735084987462834
"nnSVG-HMP",0.728496057867029
"nnSVG-HMP",0.76219198259462
"nnSVG-HMP",0.745807553136127
"nnSVG-HMP",0.775432058353539
"nnSVG-HMP",0.788709434530932
"nnSVG-HMP",0.740613189975366
"nnSVG-HMP",0.726797189897646
"nnSVG-HMP",0.778613537692747
"nnSVG-HMP",0.750128522578363
"nnSVG-HMP",0.753510955376692
"nnSVG-HMP",0.739
"nnSVG-HMP",0.76
"nnSVG-HMP",0.773
