"method","jaccard"
"SPARK-Cauchy",0.922905790975704
"SPARK-Cauchy",0.900191372259347
"SPARK-Cauchy",0.904000888073231
"SPARK-Cauchy",0.914446535240056
"SPARK-Cauchy",0.918675388726571
"SPARK-Cauchy",0.918996716389896
"SPARK-Cauchy",0.918861706455737
"SPARK-Cauchy",0.904275226202917
"SPARK-Cauchy",0.912570043452519
"SPARK-Cauchy",0.889067088141602
"SPARK-Cauchy",0.908162193768929
"SPARK-Cauchy",0.91381452960509
"SPARK-Cauchy",0.911464111478044
"SPARK-Cauchy",0.898798393027736
"SPARK-Cauchy",0.927316634382118
"SPARK-Cauchy",0.90256965556857
"SPARK-Cauchy",0.906166717270136
"SPARK-Cauchy",0.911033619464992
"SPARK-Cauchy",0.916159460692318
"SPARK-Cauchy",0.932651516288772
"SPARK-Cauchy",0.90703165409922
"SPARK-Cauchy",0.916159106852905
"SPARK-Cauchy",0.929791966248293
"SPARK-Cauchy",0.910792345569853
"SPARK-Cauchy",0.907847745177121
"SPARK-Cauchy",0.910297672663121
"SPARK-Cauchy",0.901982394184447
"SPARK-Cauchy",0.894021403811939
"SPARK-Cauchy",0.910133097890922
"SPARK-Cauchy",0.909684160128749
"SPARK-Cauchy",0.910824190325598
"SPARK-Cauchy",0.907196588808151
"SPARK-Cauchy",0.898112929542987
"SPARK-Cauchy",0.923604456122555
"SPARK-Cauchy",0.89659471422672
"SPARK-Cauchy",0.895845529040377
"SPARK-Cauchy",0.904684173948024
"SPARK-Cauchy",0.90350731447272
"SPARK-Cauchy",0.912920128302532
"SPARK-Cauchy",0.925340889148379
"SPARK-Cauchy",0.896767736647513
"SPARK-Cauchy",0.910999871034245
"SPARK-Cauchy",0.9255568333047
"SPARK-Cauchy",0.913938955905231
"SPARK-Cauchy",0.897158675292905
"SPARK-Cauchy",0.905
"SPARK-Cauchy",0.923
"SPARK-Cauchy",0.899
"SPARK-Cauchy",0.909
"SPARK-Cauchy",0.911
