"method","jaccard"
"GASTON-Inter",0.31292825093034
"GASTON-Inter",0.345137932866703
"GASTON-Inter",0.24982078586112
"GASTON-Inter",0.28571293221338
"GASTON-Inter",0.367001483918026
"GASTON-Inter",0.335756444616519
"GASTON-Inter",0.322907986808364
"GASTON-Inter",0.298921602323066
"GASTON-Inter",0.319133453519569
"GASTON-Inter",0.346138808891775
"GASTON-Inter",0.256230051335909
"GASTON-Inter",0.285113941003223
"GASTON-Inter",0.277884195626335
"GASTON-Inter",0.3386193030869
"GASTON-Inter",0.278840938946177
"GASTON-Inter",0.357472117315765
"GASTON-Inter",0.323063327478324
"GASTON-Inter",0.323603433024394
"GASTON-Inter",0.284464642736086
"GASTON-Inter",0.305814238269479
"GASTON-Inter",0.305183469211413
"GASTON-Inter",0.286147664113872
"GASTON-Inter",0.288486062443675
"GASTON-Inter",0.296894817200848
"GASTON-Inter",0.263532712509622
"GASTON-Inter",0.295737259370773
"GASTON-Inter",0.288399112981024
"GASTON-Inter",0.300074957989232
"GASTON-Inter",0.308907929300086
"GASTON-Inter",0.278998718353848
"GASTON-Inter",0.305445423739941
"GASTON-Inter",0.32308051243088
"GASTON-Inter",0.314597722296354
"GASTON-Inter",0.27483633957018
"GASTON-Inter",0.315334623673029
"GASTON-Inter",0.343267445297152
"GASTON-Inter",0.285888704520126
"GASTON-Inter",0.296178180867549
"GASTON-Inter",0.313289130334805
"GASTON-Inter",0.356733810541146
"GASTON-Inter",0.30378209164759
"GASTON-Inter",0.332960951313285
"GASTON-Inter",0.323420827290058
"GASTON-Inter",0.370443108204767
"GASTON-Inter",0.299193000573182
"GASTON-Inter",0.298
"GASTON-Inter",0.337
"GASTON-Inter",0.265
"GASTON-Inter",0.326
"GASTON-Inter",0.324
