"method","jaccard"
"nnSVG-Cauchy",0.76465696856037
"nnSVG-Cauchy",0.758377071920667
"nnSVG-Cauchy",0.778178777752494
"nnSVG-Cauchy",0.771054198967516
"nnSVG-Cauchy",0.744997551016782
"nnSVG-Cauchy",0.742692005572297
"nnSVG-Cauchy",0.790588470708988
"nnSVG-Cauchy",0.742199962999129
"nnSVG-Cauchy",0.736994266052162
"nnSVG-Cauchy",0.755087338858919
"nnSVG-Cauchy",0.770286450409966
"nnSVG-Cauchy",0.781922207699357
"nnSVG-Cauchy",0.758454213855946
"nnSVG-Cauchy",0.722728862713746
"nnSVG-Cauchy",0.723329865495505
"nnSVG-Cauchy",0.726225688492459
"nnSVG-Cauchy",0.763950024445696
"nnSVG-Cauchy",0.781970582699883
"nnSVG-Cauchy",0.796734034610137
"nnSVG-Cauchy",0.75371453968779
"nnSVG-Cauchy",0.753152060786485
"nnSVG-Cauchy",0.745853811367218
"nnSVG-Cauchy",0.787105893299069
"nnSVG-Cauchy",0.813084199638008
"nnSVG-Cauchy",0.73547354691606
"nnSVG-Cauchy",0.749089900992666
"nnSVG-Cauchy",0.744689667592534
"nnSVG-Cauchy",0.751009243534472
"nnSVG-Cauchy",0.750160775100028
"nnSVG-Cauchy",0.77522713257723
"nnSVG-Cauchy",0.744515755893094
"nnSVG-Cauchy",0.71048998885039
"nnSVG-Cauchy",0.698812278964905
"nnSVG-Cauchy",0.749119255530682
"nnSVG-Cauchy",0.740781190644761
"nnSVG-Cauchy",0.786867896170098
"nnSVG-Cauchy",0.787124634097177
"nnSVG-Cauchy",0.710861919495213
"nnSVG-Cauchy",0.750509899390212
"nnSVG-Cauchy",0.767037575185053
"nnSVG-Cauchy",0.735939412338884
"nnSVG-Cauchy",0.738344966928784
"nnSVG-Cauchy",0.673713927909465
"nnSVG-Cauchy",0.732864082806874
"nnSVG-Cauchy",0.762118673020247
"nnSVG-Cauchy",0.788
"nnSVG-Cauchy",0.761
"nnSVG-Cauchy",0.743
"nnSVG-Cauchy",0.72
"nnSVG-Cauchy",0.749
