"method","jaccard"
"SPARKX-Union",0.957717388095947
"SPARKX-Union",0.949593729674201
"SPARKX-Union",0.959122381946749
"SPARKX-Union",0.955562789972363
"SPARKX-Union",0.953298714542583
"SPARKX-Union",0.951698839676881
"SPARKX-Union",0.945036726350899
"SPARKX-Union",0.949762439836133
"SPARKX-Union",0.952898004121039
"SPARKX-Union",0.955286225746021
"SPARKX-Union",0.948613649259842
"SPARKX-Union",0.954742897028408
"SPARKX-Union",0.955946053865569
"SPARKX-Union",0.95219097357994
"SPARKX-Union",0.957297198292196
"SPARKX-Union",0.954934109239938
"SPARKX-Union",0.949198093630855
"SPARKX-Union",0.947052836634671
"SPARKX-Union",0.952265555332992
"SPARKX-Union",0.952276853047029
"SPARKX-Union",0.955265177686151
"SPARKX-Union",0.95287470042048
"SPARKX-Union",0.952327731049554
"SPARKX-Union",0.951544176654815
"SPARKX-Union",0.951323090208393
"SPARKX-Union",0.95071883958903
"SPARKX-Union",0.953268548159273
"SPARKX-Union",0.953893723930284
"SPARKX-Union",0.954147537269309
"SPARKX-Union",0.95510840373011
"SPARKX-Union",0.945927865252483
"SPARKX-Union",0.95228655140982
"SPARKX-Union",0.957964115718448
"SPARKX-Union",0.953556434885146
"SPARKX-Union",0.95364558492883
"SPARKX-Union",0.951208109596243
"SPARKX-Union",0.95576663801393
"SPARKX-Union",0.95363490795708
"SPARKX-Union",0.95850555129638
"SPARKX-Union",0.956628425776223
"SPARKX-Union",0.959077776246273
"SPARKX-Union",0.952230877649235
"SPARKX-Union",0.957698225267077
"SPARKX-Union",0.955824015141278
"SPARKX-Union",0.952426223319859
"SPARKX-Union",0.957
"SPARKX-Union",0.956
"SPARKX-Union",0.954
"SPARKX-Union",0.952
"SPARKX-Union",0.949
