"method","jaccard"
"spVC-Cauchy",0.728223631231147
"spVC-Cauchy",0.738486461862862
"spVC-Cauchy",0.723414263217951
"spVC-Cauchy",0.737596883482526
"spVC-Cauchy",0.728457585201643
"spVC-Cauchy",0.730768773250539
"spVC-Cauchy",0.731592701599533
"spVC-Cauchy",0.73682636846812
"spVC-Cauchy",0.732402175602094
"spVC-Cauchy",0.734536515377994
"spVC-Cauchy",0.733450559371918
"spVC-Cauchy",0.735290467846074
"spVC-Cauchy",0.732490398606528
"spVC-Cauchy",0.733083310985482
"spVC-Cauchy",0.730176421291483
"spVC-Cauchy",0.724706749927127
"spVC-Cauchy",0.732173034837298
"spVC-Cauchy",0.730715650934101
"spVC-Cauchy",0.729273638551609
"spVC-Cauchy",0.740515077051082
"spVC-Cauchy",0.734330058328842
"spVC-Cauchy",0.729263270306421
"spVC-Cauchy",0.731069223951235
"spVC-Cauchy",0.730386825060873
"spVC-Cauchy",0.740079577187487
"spVC-Cauchy",0.729637341285408
"spVC-Cauchy",0.728832475336432
"spVC-Cauchy",0.727840851362051
"spVC-Cauchy",0.731760628708364
"spVC-Cauchy",0.729352571300049
"spVC-Cauchy",0.732681921409723
"spVC-Cauchy",0.730125556554176
"spVC-Cauchy",0.737942002317082
"spVC-Cauchy",0.733754881872288
"spVC-Cauchy",0.729743861165678
"spVC-Cauchy",0.732149745533818
"spVC-Cauchy",0.734938619174164
"spVC-Cauchy",0.735427188710602
"spVC-Cauchy",0.731586662379356
"spVC-Cauchy",0.733842775144211
"spVC-Cauchy",0.733081302762258
"spVC-Cauchy",0.735163569167457
"spVC-Cauchy",0.72739033798966
"spVC-Cauchy",0.731381562011681
"spVC-Cauchy",0.738132749488294
"spVC-Cauchy",0.737
"spVC-Cauchy",0.734
"spVC-Cauchy",0.73
"spVC-Cauchy",0.727
"spVC-Cauchy",0.732
