"method","jaccard"
"nnSVG-PASTE",0.9680385125765
"nnSVG-PASTE",0.969062996359441
"nnSVG-PASTE",0.96157988195444
"nnSVG-PASTE",0.971692111916509
"nnSVG-PASTE",0.967951493569143
"nnSVG-PASTE",0.970496855106883
"nnSVG-PASTE",0.965482944658523
"nnSVG-PASTE",0.97034054410863
"nnSVG-PASTE",0.962466520649172
"nnSVG-PASTE",0.962644181725607
"nnSVG-PASTE",0.969752792433107
"nnSVG-PASTE",0.96416889888825
"nnSVG-PASTE",0.972443557787747
"nnSVG-PASTE",0.968314564823186
"nnSVG-PASTE",0.965415915642938
"nnSVG-PASTE",0.963620044167625
"nnSVG-PASTE",0.958754673913455
"nnSVG-PASTE",0.966014125731735
"nnSVG-PASTE",0.969097942557674
"nnSVG-PASTE",0.966679079418341
"nnSVG-PASTE",0.971887194409002
"nnSVG-PASTE",0.966595829621381
"nnSVG-PASTE",0.964909950982078
"nnSVG-PASTE",0.968285925759879
"nnSVG-PASTE",0.964448248224137
"nnSVG-PASTE",0.970512179895076
"nnSVG-PASTE",0.972556466073203
"nnSVG-PASTE",0.969756710322658
"nnSVG-PASTE",0.973017835264771
"nnSVG-PASTE",0.972200858419166
"nnSVG-PASTE",0.962996167243069
"nnSVG-PASTE",0.962462288060667
"nnSVG-PASTE",0.96825011601882
"nnSVG-PASTE",0.968358727795053
"nnSVG-PASTE",0.962352310989596
"nnSVG-PASTE",0.963258194516459
"nnSVG-PASTE",0.966993232966421
"nnSVG-PASTE",0.968617228478393
"nnSVG-PASTE",0.968191430205133
"nnSVG-PASTE",0.968266674641609
"nnSVG-PASTE",0.969545319633506
"nnSVG-PASTE",0.970718624886955
"nnSVG-PASTE",0.969808708871285
"nnSVG-PASTE",0.968783339481448
"nnSVG-PASTE",0.965120226930659
"nnSVG-PASTE",0.965
"nnSVG-PASTE",0.974
"nnSVG-PASTE",0.965
"nnSVG-PASTE",0.965
"nnSVG-PASTE",0.965
