"method","jaccard"
"spVC-PASTE",0.692684149382586
"spVC-PASTE",0.665929095175448
"spVC-PASTE",0.688225891812166
"spVC-PASTE",0.672480824849564
"spVC-PASTE",0.676069423211185
"spVC-PASTE",0.693029023417365
"spVC-PASTE",0.685309200582509
"spVC-PASTE",0.670749405589354
"spVC-PASTE",0.669739194855388
"spVC-PASTE",0.674371895080963
"spVC-PASTE",0.687750215688297
"spVC-PASTE",0.67151985077255
"spVC-PASTE",0.68046779430395
"spVC-PASTE",0.645693852303266
"spVC-PASTE",0.665234086040491
"spVC-PASTE",0.685574907358946
"spVC-PASTE",0.691887225729127
"spVC-PASTE",0.678498564263045
"spVC-PASTE",0.681305693966011
"spVC-PASTE",0.674945807937452
"spVC-PASTE",0.680624674216422
"spVC-PASTE",0.671812530183699
"spVC-PASTE",0.643066807498652
"spVC-PASTE",0.674983634426042
"spVC-PASTE",0.678423379744863
"spVC-PASTE",0.6743367784495
"spVC-PASTE",0.688200655570437
"spVC-PASTE",0.670155493704537
"spVC-PASTE",0.697170214472696
"spVC-PASTE",0.667587753861356
"spVC-PASTE",0.686392192629723
"spVC-PASTE",0.657313603667697
"spVC-PASTE",0.697441718659035
"spVC-PASTE",0.703717416022876
"spVC-PASTE",0.656808441835038
"spVC-PASTE",0.702131197262928
"spVC-PASTE",0.672083039774377
"spVC-PASTE",0.695380060976173
"spVC-PASTE",0.684391990877236
"spVC-PASTE",0.67780061395798
"spVC-PASTE",0.663254505837576
"spVC-PASTE",0.683451014538538
"spVC-PASTE",0.67459835884015
"spVC-PASTE",0.677075219604153
"spVC-PASTE",0.674654591030117
"spVC-PASTE",0.661
"spVC-PASTE",0.669
"spVC-PASTE",0.686
"spVC-PASTE",0.686
"spVC-PASTE",0.686
