"method","jaccard"
"spVC-Inter",0.828593309822366
"spVC-Inter",0.849169980721176
"spVC-Inter",0.848030408154908
"spVC-Inter",0.838099917372197
"spVC-Inter",0.834508714047459
"spVC-Inter",0.847992998837739
"spVC-Inter",0.832824169376253
"spVC-Inter",0.839454945842409
"spVC-Inter",0.851410574316698
"spVC-Inter",0.831039405551209
"spVC-Inter",0.837096853071783
"spVC-Inter",0.850270318224555
"spVC-Inter",0.837702823549464
"spVC-Inter",0.858160825057647
"spVC-Inter",0.842864828370503
"spVC-Inter",0.853562035624843
"spVC-Inter",0.842341734638257
"spVC-Inter",0.852486496776254
"spVC-Inter",0.819066027629412
"spVC-Inter",0.826291852736065
"spVC-Inter",0.849341030751181
"spVC-Inter",0.839175158336022
"spVC-Inter",0.844814651875169
"spVC-Inter",0.844776017251536
"spVC-Inter",0.860181445635718
"spVC-Inter",0.847185084446212
"spVC-Inter",0.836813193033821
"spVC-Inter",0.836761161490874
"spVC-Inter",0.842680994501486
"spVC-Inter",0.826991834368456
"spVC-Inter",0.840981446040079
"spVC-Inter",0.838910996296826
"spVC-Inter",0.845357343956015
"spVC-Inter",0.835603359314222
"spVC-Inter",0.837560739167925
"spVC-Inter",0.850566707487571
"spVC-Inter",0.825100988726052
"spVC-Inter",0.839255469875714
"spVC-Inter",0.8249519448015
"spVC-Inter",0.828681421866212
"spVC-Inter",0.841075832120557
"spVC-Inter",0.832124429403727
"spVC-Inter",0.830391346382316
"spVC-Inter",0.835366387983335
"spVC-Inter",0.833331666343384
"spVC-Inter",0.843
"spVC-Inter",0.835
"spVC-Inter",0.83
"spVC-Inter",0.845
"spVC-Inter",0.852
