"method","jaccard"
"SPARKX-Cauchy",0.842047409715017
"SPARKX-Cauchy",0.851031481045718
"SPARKX-Cauchy",0.846865059755804
"SPARKX-Cauchy",0.839111312053588
"SPARKX-Cauchy",0.836881416647568
"SPARKX-Cauchy",0.853128934323938
"SPARKX-Cauchy",0.826812933787702
"SPARKX-Cauchy",0.85604820862775
"SPARKX-Cauchy",0.840814435429679
"SPARKX-Cauchy",0.837267006203309
"SPARKX-Cauchy",0.837847729011944
"SPARKX-Cauchy",0.838750161854917
"SPARKX-Cauchy",0.832490096061866
"SPARKX-Cauchy",0.842618135124967
"SPARKX-Cauchy",0.841505806893198
"SPARKX-Cauchy",0.848178594938613
"SPARKX-Cauchy",0.846378199984588
"SPARKX-Cauchy",0.850008467621502
"SPARKX-Cauchy",0.835950400308195
"SPARKX-Cauchy",0.827030158207902
"SPARKX-Cauchy",0.833667067927983
"SPARKX-Cauchy",0.835010998154781
"SPARKX-Cauchy",0.838286806469035
"SPARKX-Cauchy",0.834255465280798
"SPARKX-Cauchy",0.833898184411792
"SPARKX-Cauchy",0.830341686845287
"SPARKX-Cauchy",0.847030310265878
"SPARKX-Cauchy",0.847786075880726
"SPARKX-Cauchy",0.832986860065676
"SPARKX-Cauchy",0.837659777762484
"SPARKX-Cauchy",0.850991774083337
"SPARKX-Cauchy",0.830576192979203
"SPARKX-Cauchy",0.847156534574298
"SPARKX-Cauchy",0.84483664370129
"SPARKX-Cauchy",0.836482753430927
"SPARKX-Cauchy",0.833800356981893
"SPARKX-Cauchy",0.850034455174869
"SPARKX-Cauchy",0.830397136218491
"SPARKX-Cauchy",0.84793175381543
"SPARKX-Cauchy",0.854665399202112
"SPARKX-Cauchy",0.844638787703547
"SPARKX-Cauchy",0.845022949111365
"SPARKX-Cauchy",0.838618113241051
"SPARKX-Cauchy",0.83558746675585
"SPARKX-Cauchy",0.832817098829556
"SPARKX-Cauchy",0.836
"SPARKX-Cauchy",0.839
"SPARKX-Cauchy",0.843
"SPARKX-Cauchy",0.829
"SPARKX-Cauchy",0.847
