"method","jaccard"
"GASTON-PASTE",0.855640433872878
"GASTON-PASTE",0.762525957747282
"GASTON-PASTE",0.796566781603327
"GASTON-PASTE",0.707317974251162
"GASTON-PASTE",0.668484410438475
"GASTON-PASTE",0.854244635333442
"GASTON-PASTE",0.786719990120152
"GASTON-PASTE",0.914900856303414
"GASTON-PASTE",0.745940898557148
"GASTON-PASTE",0.784312044141602
"GASTON-PASTE",0.680949295776336
"GASTON-PASTE",0.859623868285577
"GASTON-PASTE",0.681544332283351
"GASTON-PASTE",0.711153539034957
"GASTON-PASTE",0.754226831195073
"GASTON-PASTE",0.654053142890435
"GASTON-PASTE",0.695832032678011
"GASTON-PASTE",0.884880276371669
"GASTON-PASTE",0.709785651914831
"GASTON-PASTE",0.694824991314066
"GASTON-PASTE",0.828715975486835
"GASTON-PASTE",0.765164760689368
"GASTON-PASTE",0.688684306805376
"GASTON-PASTE",0.817216205278327
"GASTON-PASTE",0.793374065402841
"GASTON-PASTE",0.774877589326313
"GASTON-PASTE",0.753653402731946
"GASTON-PASTE",0.717111142803761
"GASTON-PASTE",0.693946236910783
"GASTON-PASTE",0.679824936950042
"GASTON-PASTE",0.844582647274253
"GASTON-PASTE",0.742251577278593
"GASTON-PASTE",0.81964182796826
"GASTON-PASTE",0.737137483304956
"GASTON-PASTE",0.690861989783183
"GASTON-PASTE",0.762130710397025
"GASTON-PASTE",0.720204498033669
"GASTON-PASTE",0.688915897266977
"GASTON-PASTE",0.689975381904572
"GASTON-PASTE",0.796978838641913
"GASTON-PASTE",0.75848658793208
"GASTON-PASTE",0.83530833275188
"GASTON-PASTE",0.705641266025069
"GASTON-PASTE",0.717122939897576
"GASTON-PASTE",0.744126101119733
"GASTON-PASTE",0.878
"GASTON-PASTE",0.696
"GASTON-PASTE",0.706
"GASTON-PASTE",0.742
"GASTON-PASTE",0.742
