"TPR","FPR","F1"
1,0.0107530977864499,0.953844476805313
1,0.0100642663834585,0.956673044377785
1,0.0116175822735955,0.950318200536285
1,0.00889137284460889,0.961528127144412
1,0.0108592859054546,0.953409920878382
1,0.011895250667504,0.949191102566245
1,0.0103743222441817,0.955397780014397
1,0.0093250051078174,0.959727416236663
1,0.00992319663069579,0.957254393906507
1,0.00908857245174465,0.960708394674987
1,0.00898585114010016,0.961135218985115
1,0.0117378120969543,0.949829841104651
1,0.0109401213168723,0.953079381726844
1,0.0134080113010264,0.943097237139124
1,0.0120571089723311,0.948535327846235
1,0.0113521323356761,0.951398207405248
1,0.0134627574834606,0.942878169409555
1,0.0122261558318932,0.947851395120033
1,0.0123467534631242,0.947364081600943
1,0.0129451125900423,0.944953611009044
1,0.0116853972090861,0.950042682502193
1,0.0106554498592915,0.954244433293881
1,0.00904455805682707,0.960891235455806
1,0.0131056794622268,0.944308858539859
1,0.0124215890579406,0.947061936173934
1,0.0127533657401602,0.945724720381583
1,0.0122968789068622,0.947565555011684
1,0.0119486878967376,0.948974499477037
1,0.0107550036548302,0.953836673888005
1,0.00991299150257505,0.957296476723574
1,0.0092675126762773,0.959965772649311
1,0.0119193446160616,0.949093427634342
1,0.0106398942210067,0.954308178661596
1,0.00911310493071298,0.960606514176331
1,0.012456735662843,0.946920099803137
1,0.00998475591969343,0.957000620741074
1,0.0108266966145771,0.953543244617415
1,0.0100455857477473,0.956749986855492
1,0.0114000972332229,0.951202876250028
1,0.00993179062282907,0.957218957789638
1,0.00955555555555555,0.958772770853308
1,0.0108888888888889,0.953288846520496
1,0.0104444444444444,0.955109837631328
1,0.0117777777777778,0.949667616334283
1,0.0104444444444444,0.955109837631328
1,0.0111111111111111,0.952380952380953
1,0.0142222222222222,0.93984962406015
1,0.0106666666666667,0.954198473282443
1,0.0104444444444444,0.955109837631328
1,0.0128888888888889,0.945179584120983
