"TPR","FPR","F1"
1,0.928193064767917,0.19316695869335
1,0.944618094825078,0.190447843612875
0.999861606119563,0.897711557144017,0.198399693742434
0.999969091166287,0.875702843021974,0.202396370863386
1,0.893643901750402,0.199147744920406
0.999779119637156,0.865454980082381,0.204268463507967
0.999593130547914,0.922257240197498,0.194097481681992
1,0.878911016212891,0.201812291615169
0.999788386268522,0.889831298686809,0.199792447412244
0.999674911430526,0.886987462119873,0.200284236525567
0.999589336518713,0.933266454571471,0.192247436295527
0.999741466851483,0.844064854684603,0.208359231327738
0.999785502412786,0.886654040953131,0.20036440382754
0.999762977692282,0.891166084735512,0.199548355661591
0.99992719777697,0.941963093549389,0.190869602038666
0.999627921989149,0.908996571957567,0.196379036544605
0.999437675652068,0.912229252026977,0.195785804055333
0.999373026517807,0.91442007718022,0.195397010107001
0.999685257149045,0.920422233277248,0.194425376704239
1,0.939374291174768,0.191307583708522
1,0.931936885043188,0.192540370580917
0.999411611007274,0.901831909674887,0.197592251752625
1,0.927273089996406,0.193321555868996
0.999318149125742,0.902151241176454,0.197519482049166
1,0.881193176483186,0.201394889434157
0.999277113676947,0.883239324318022,0.200891398936884
1,0.90047608252097,0.197935831276644
1,0.883046237533998,0.20105723660226
1,0.926560036044154,0.193441551367251
1,0.90162063455832,0.197734248059216
1,0.901245962159668,0.197800191684542
1,0.913375224416517,0.195687497255281
1,0.894208846329229,0.199046970728387
1,0.923288929719798,0.193993940474069
1,0.901781635449977,0.197705924855491
1,0.900296600501939,0.197967479674797
0.998,0.920169946332737,0.194172310775519
1,0.860013547076089,0.205336238670345
1,0.895348837209302,0.198843930635838
1,0.903885480572597,0.197336561743341
1,0.896898013836197,0.198568674805575
1,0.917011494252874,0.19506289096657
1,0.894654439722657,0.198967558186107
1,0.90595399188092,0.196974745118945
1,0.807779285391226,0.215749414519906
1,0.907570621468927,0.196692892385651
1,0.904200933540787,0.197281297960973
1,0.902052655064703,0.197658265528875
1,0.887706588182024,0.200213040817714
1,0.906143731580141,0.19694162294899
