"TPR","FPR","F1"
1,0.062606167700317,0.780196883753958
1,0.0715208541858499,0.756519012940097
1,0.0598349912824292,0.787862219374005
1,0.0666940367485406,0.76915789721862
1,0.0666358494491522,0.769312835664977
1,0.0612194636565928,0.784013902306639
1,0.059646136217705,0.788390096185922
1,0.0673512915286444,0.767412113572687
1,0.0603009743331759,0.786562749294988
1,0.0615141342515235,0.783199675163181
1,0.0653804428719255,0.772670942216328
1,0.0601966319061119,0.78685335264919
1,0.0652080760478853,0.773134299201098
1,0.0652522009362642,0.773015629636414
1,0.0601806441850999,0.786897898910492
1,0.0680259629931047,0.765628291723381
1,0.065281198865151,0.772937662382418
1,0.064512921572357,0.775008669259688
1,0.0610022069737304,0.784615306148167
1,0.0587115556240885,0.79101282845309
1,0.0607950642432811,0.785189572684666
1,0.0636542063330068,0.777336639279061
1,0.0700526146859635,0.760319378065483
1,0.0625456097407193,0.780362798320357
1,0.0706913228317926,0.758661475286994
1,0.0633799545286301,0.778083083085462
1,0.0706666666666667,0.758725341426404
1,0.0586666666666667,0.791139240506329
1,0.0646666666666667,0.774593338497289
1,0.0635555555555556,0.777604976671851
1,0.066,0.771010023130301
1,0.0644444444444444,0.775193798449613
1,0.0582222222222222,0.792393026941363
1,0.0704444444444444,0.759301442672741
1,0.062,0.781860828772479
1,0.0613333333333333,0.783699059561129
1,0.0662222222222222,0.770416024653313
1,0.0555555555555556,0.8
1,0.0602222222222222,0.786782061369001
1,0.0611111111111111,0.784313725490196
1,0.0635555555555556,0.777604976671851
1,0.0682222222222222,0.765110941086458
1,0.0655555555555556,0.772200772200772
1,0.0628888888888889,0.779423226812159
1,0.0693333333333333,0.76219512195122
1,0.0631111111111111,0.778816199376947
1,0.0682222222222222,0.765110941086458
1,0.0684444444444444,0.764525993883792
1,0.0628888888888889,0.779423226812159
1,0.0602222222222222,0.786782061369001
