"TPR","FPR","F1"
1,0.47551447979334,0.318490085988433
0.998513712773208,0.199946159493647,0.525806239924314
0.999641180430654,0.53314053625487,0.294102677925176
1,0.541777777777778,0.29086678301338
1,0.102666666666667,0.683994528043775
1,0.733111111111111,0.232612235403582
1,0.313333333333333,0.4149377593361
1,0.0666666666666667,0.769230769230769
1,0.411111111111111,0.350877192982456
1,0.990444444444444,0.183250870441635
1,0.305777777777778,0.420875420875421
1,0.746222222222222,0.229463056447912
0.998,0.262444444444444,0.457798165137615
0.998,0.181777777777778,0.549257017061089
1,0.168666666666667,0.568504832291074
1,0.498222222222222,0.308451573103023
1,0.574666666666667,0.278862242052426
0.998,0.351555555555556,0.386671832623014
1,0.711777777777778,0.237925291458482
0.998,0.593333333333333,0.27200872172254
1,0.369777777777778,0.375375375375375
1,0.588444444444444,0.274122807017544
0.998,0.184666666666667,0.54535519125683
1,0.884222222222222,0.200843542880096
1,0.574222222222222,0.279017857142857
1,0.261333333333333,0.459558823529412
1,0.281777777777778,0.440917107583774
1,0.283333333333333,0.43956043956044
0.998,0.502222222222222,0.306228904571955
1,0.315333333333333,0.413393964448119
1,0.447111111111111,0.332005312084993
1,0.338222222222222,0.396510705789056
0.998,0.412222222222222,0.34968465311843
1,0.232222222222222,0.488997555012225
1,0.831333333333333,0.21092596498629
1,0.286666666666667,0.436681222707423
1,0.488,0.312891113892365
1,0.279777777777778,0.442673749446658
1,0.893555555555556,0.199163513244374
1,0.335555555555556,0.398406374501992
1,0.218,0.504795557799091
1,0.455333333333333,0.32797638570023
1,0.225555555555556,0.496277915632754
1,0.0491111111111111,0.819000819000819
1,0.324444444444444,0.406504065040651
1,0.960666666666667,0.187863986473793
1,0.924,0.19387359441644
1,0.288888888888889,0.434782608695652
1,0.999111111111111,0.181950509461427
1,0.531111111111111,0.294985250737463
