"TPR","FPR","F1"
1,0.131392753342779,0.628429895728139
1,0.12503510063061,0.639935309057255
1,0.1468296485834,0.602143600402626
1,0.179229858790036,0.553546071207031
1,0.203439019098888,0.522063558177199
1,0.208009314407492,0.516517742894988
1,0.172945652621623,0.562348906297192
1,0.0997753011283422,0.690136433069036
1,0.176594285886374,0.55720417210441
1,0.116077104352774,0.656880474673244
1,0.14465271546264,0.605716551870617
1,0.168072082139754,0.569370907386144
1,0.0396657772630583,0.848539156658502
1,0.0835380682643889,0.726785750590962
1,0.085932958246315,0.721137388910167
1,0.138738794028974,0.615640504700861
1,0.0383083019589161,0.852960408077629
1,0.150835018973584,0.59567861894305
1,0.154358664590822,0.590104888495166
1,0.136173994032441,0.620046228569331
1,0.216911000827099,0.506047391903353
1,0.0800089282166649,0.735272396308324
1,0.225065317121321,0.496821848756092
1,0.11447625313956,0.660003648616005
1,0.143313694772856,0.607935395375154
1,0.14532797069166,0.604603742581328
1,0.128440924226116,0.633719923159822
1,0.128959454581417,0.632784216548053
1,0.142398661458434,0.609461037938929
1,0.087893689998832,0.716577942198012
1,0.127793467222901,0.63489217461797
1,0.153338681453332,0.591707550086734
1,0.137251493279347,0.618187680042638
1,0.186454352417207,0.54376060682775
1,0.113221985829547,0.662471483746491
1,0.174475143192273,0.560180736239652
1,0.155550801589065,0.588242696580768
1,0.169063962522046,0.567927595929459
1,0.145854174959855,0.603739397373788
1,0.248163055219588,0.472425972663893
1,0.204055555555556,0.521308484295581
1,0.279777777777778,0.442673749446658
1,0.191833333333333,0.536696632228633
1,0.111666666666667,0.665557404326122
1,0.0976111111111111,0.694806322737537
1,0.109166666666667,0.670578373847443
1,0.117777777777778,0.65359477124183
1,0.0447222222222222,0.832466181061394
1,0.148777777777778,0.598981731057202
1,0.0691666666666667,0.762631077216396
