"TPR","FPR","F1"
1,0.571333333333333,0.280033604032484
1,0.959777777777778,0.188005264147396
1,0.677111111111111,0.247096614776378
1,0.0993333333333333,0.691085003455425
1,1,0.181818181818182
1,0.850444444444444,0.207168013258753
1,0.0648888888888889,0.773993808049536
1,0.731777777777778,0.232937339855579
1,1,0.181818181818182
1,0.372,0.37397157816006
1,0.995555555555556,0.182481751824817
1,0.828444444444444,0.211505922165821
1,0.889555555555556,0.199880071956826
1,0.997555555555556,0.182182546912006
1,1,0.181818181818182
1,0.981333333333333,0.184638109305761
1,0.888666666666667,0.2000400080016
1,1,0.181818181818182
1,0.983555555555556,0.184297825285662
1,0.364222222222222,0.378931413414172
1,0.00133333333333333,0.99403578528827
1,0.792444444444444,0.219010074463425
1,0.970444444444444,0.186323830817962
1,0.922,0.194212468440474
1,0.999555555555556,0.18188432157148
1,1,0.181818181818182
1,0.993777777777778,0.182748538011696
1,0.947555555555556,0.189969604863222
1,0.00177777777777778,0.992063492063492
1,0.992444444444444,0.182949140139041
1,1,0.181818181818182
1,0.999777777777778,0.181851245681033
1,1,0.181818181818182
1,0.999777777777778,0.181851245681033
1,0.998444444444444,0.182049881667577
1,0.999555555555556,0.18188432157148
1,1,0.181818181818182
1,1,0.181818181818182
1,0.999333333333333,0.181917409496089
1,0.999555555555556,0.18188432157148
1,0.995555555555556,0.182481751824817
1,0.43,0.340715502555366
1,0.993333333333333,0.182815356489945
1,1,0.181818181818182
1,1,0.181818181818182
1,0.967333333333333,0.186811133943583
1,0.932444444444444,0.192455735180908
1,1,0.181818181818182
1,1,0.181818181818182
1,1,0.181818181818182
