"TPR","FPR","F1"
1,0,1
1,0.605321886807878,0.268532178281918
1,0.36925054494205,0.375709981184144
1,0.114082092687794,0.66077719603949
1,0.502776300486493,0.306514034527909
1,0.29474953892842,0.429853695930343
1,0.259812565625944,0.461008681996244
1,0.655982286846286,0.253041540925278
1,0.443402910898133,0.333854914973652
1,0.595973156795799,0.271600436669452
1,0.753022823781556,0.227862959297064
1,0.342231215645713,0.393694514576091
1,0.0333652587702575,0.8694565999841
1,0.169007956999037,0.568008896104472
1,0,1
1,0.274190143628546,0.447656499937044
1,0.273584786087003,0.448203067923611
1,0.252036484517119,0.468567511917833
1,0.310506305346958,0.417139707603446
1,0.589231475384513,0.273856934631803
1,0.152,0.593824228028504
1,0.625333333333333,0.262191924488726
1,0.00822222222222222,0.964320154291225
1,0.867777777777778,0.203873598369011
1,0.738444444444444,0.231320842007865
1,0.0924444444444444,0.706214689265537
1,0.755333333333333,0.227324391907252
1,0.669111111111111,0.24931438544004
1,0.209111111111111,0.515198351365276
1,0.593111111111111,0.272553829381303
1,0.281333333333333,0.441306266548985
1,0.0531111111111111,0.807102502017756
1,0.0351111111111111,0.863557858376511
1,0.104,0.681198910081744
1,0.973111111111111,0.185908161368284
1,0.217777777777778,0.505050505050505
1,0.314666666666667,0.413907284768212
1,0.350444444444444,0.388048117966628
1,0.441555555555556,0.33478406427854
1,0.0957777777777778,0.698812019566737
1,0.257777777777778,0.462962962962963
1,0.564222222222222,0.282565696524442
1,0.271111111111111,0.450450450450451
1,0.28,0.442477876106195
1,0.598222222222222,0.270855904658722
1,0.0484444444444444,0.821018062397373
1,0.0408888888888889,0.844594594594595
1,0.0813333333333333,0.732064421669107
1,0.458,0.326690623979092
1,0.0577777777777778,0.793650793650793
