"TPR","FPR","F1"
0.999573064526784,0.861903262325998,0.204899774726824
1,0.844640158436397,0.208295114956659
1,0.861333333333333,0.205086136177195
1,0.947111111111111,0.190041809198024
1,0.824666666666667,0.212269157291445
1,0.956222222222222,0.188572506128606
1,0.907333333333333,0.196734212079481
1,0.904888888888889,0.197160883280757
1,0.912,0.195924764890282
1,0.864444444444444,0.204498977505113
0.998,0.877777777777778,0.201656900383916
1,0.899333333333333,0.198137507430157
1,0.946222222222222,0.190186382655002
1,0.770888888888889,0.223763705526964
1,0.944444444444444,0.190476190476191
1,0.974222222222222,0.185735512630015
1,0.814,0.214454214025306
1,0.941555555555556,0.190949016612564
1,0.905111111111111,0.19712201852947
1,0.946444444444444,0.190150218672752
1,0.923777777777778,0.193911188675587
1,0.924444444444444,0.193798449612403
1,0.950222222222222,0.189537528430629
1,0.935777777777778,0.191901746305891
1,0.661111111111111,0.251572327044025
1,0.872222222222222,0.203045685279188
1,0.786444444444444,0.220312844238819
1,0.891555555555556,0.19952114924182
1,0.786666666666667,0.220264317180617
1,0.946,0.190222560395663
1,0.801777777777778,0.217013888888889
1,0.969111111111111,0.186532363365044
1,0.930666666666667,0.192752505782575
1,0.904888888888889,0.197160883280757
1,0.894888888888889,0.198925800676348
1,0.848,0.207641196013289
1,0.907333333333333,0.196734212079481
1,0.96,0.18796992481203
1,0.884222222222222,0.200843542880096
1,0.921555555555556,0.194287934719254
1,0.952888888888889,0.18910741301059
1,0.884666666666667,0.200762899016262
1,0.878,0.201979398101394
1,0.863333333333333,0.204708290685773
1,0.856,0.206100577081616
1,0.782222222222222,0.221238938053097
1,0.941555555555556,0.190949016612564
1,0.725555555555556,0.234466588511137
1,0.899777777777778,0.198059021588433
1,0.956444444444444,0.188536953242836
