"TPR","FPR","F1"
0.774493766131121,0.0935586612274875,0.59200255136142
0.744018412873197,0.170688037453729,0.453640616160413
0.675844238478376,0.0117648315722429,0.758639190371143
0.728,0.131111111111111,0.500687757909216
0.7135,0.169055555555556,0.441112828438949
0.6635,0.129944444444444,0.468408048005648
0.6125,0.0436111111111111,0.610972568578554
0.7625,0.022,0.777862790104565
0.7605,0.0406111111111111,0.715428033866416
0.7065,0.266111111111111,0.344508106790199
0.7855,0.055,0.688884016663012
0.757,0.117222222222222,0.538406827880512
0.777,0.0700555555555556,0.645482866043614
0.7725,0.073,0.635933319613089
0.7165,0.115277777777778,0.520334059549745
0.7405,0.0956666666666667,0.569286949836633
0.7845,0.0685,0.653477717617659
0.723,0.221444444444444,0.389128094725512
0.674,0.175333333333333,0.414514145141452
0.601,0.0836666666666667,0.510620220900595
0.681,0.155944444444444,0.441562651969526
0.726,0.19,0.422584400465658
0.7525,0.114,0.54165916861616
0.741,0.241833333333333,0.378302488832164
0.763,0.126555555555556,0.525844245348035
0.7145,0.121555555555556,0.508812533380808
0.7785,0.0347777777777778,0.744441788190294
0.7655,0.125444444444444,0.528934185524271
0.643,0.159777777777778,0.417396949042518
0.829,0.243611111111111,0.412283973641676
0.682,0.0651666666666667,0.601278377782676
0.7245,0.0493333333333333,0.668203827530551
0.6525,0.0777222222222222,0.55484693877551
0.705,0.0853888888888889,0.570042449969679
0.7225,0.277666666666667,0.34229539263295
0.591,0.171944444444444,0.376613031703043
0.744,0.11,0.544257498171178
0.6665,0.154833333333333,0.43562091503268
0.628,0.183111111111111,0.383394383394384
0.727,0.0832222222222222,0.587237479806139
0.754,0.0371666666666667,0.722049317692123
0.8485,0.0734444444444445,0.67623032476589
0.7635,0.118777777777778,0.53909973521624
0.662,0.0959444444444444,0.524252623242922
0.7065,0.0558888888888889,0.639511201629328
0.992,0.324833333333333,0.403621198250433
0.9875,0.315722222222222,0.40898736798509
0.9935,0.140555555555556,0.609789780573883
0.991,0.405277777777778,0.351511926930921
0.9965,0.198611111111111,0.52669133192389
