"TPR","FPR","F1"
0.395449981042383,0.197952634398909,0.248943677825485
0.43597770272273,0.203786712851845,0.26664828999276
0.43721334538937,0.196996623071898,0.2723915438999
0.45283200139481,0.19675972658105,0.280941948725377
0.432782542088495,0.21332295074884,0.258170399539746
0.418870716029682,0.204879778467243,0.256756260787106
0.42906761790341,0.204761863915673,0.26227233049909
0.415360211640062,0.201342818797655,0.257392542330437
0.404512690378839,0.205606822318829,0.248550482454812
0.426356505518574,0.201869252206379,0.262924990317039
0.43495943455279,0.200274486452245,0.268706634415269
0.429248183029879,0.194360907724426,0.270095123869213
0.418157347254822,0.194249979675621,0.264121021430665
0.436769946509354,0.203773659652084,0.267077723606854
0.44397356184399,0.203629181682839,0.2709935037963
0.418910256489501,0.198672882154332,0.261250185317122
0.425234102312119,0.200459277552672,0.263354411727198
0.420343485542905,0.202696140002181,0.259102726094655
0.424370303798801,0.198741755087832,0.264154506748625
0.429851449593632,0.201398999291803,0.265140527316053
0.398,0.210444444444444,0.24179829890644
0.452,0.197111111111111,0.280223186608804
0.448,0.196444444444444,0.27860696517413
0.422,0.205333333333333,0.258103975535168
0.462,0.199555555555556,0.283609576427256
0.474,0.206,0.284855769230769
0.436,0.201777777777778,0.268142681426814
0.456,0.204222222222222,0.276867030965392
0.418,0.210444444444444,0.252415458937198
0.442,0.202222222222222,0.270999386879215
0.46,0.202444444444444,0.28031687995125
0.418,0.201111111111111,0.258983890954151
0.42,0.191777777777778,0.267005721551176
0.436,0.203555555555556,0.266829865361077
0.446,0.214,0.264531435349941
0.392,0.200666666666667,0.245153220762977
0.412,0.209111111111111,0.250151791135398
0.428,0.196,0.268170426065163
0.424,0.198444444444444,0.264174454828661
0.436,0.202222222222222,0.267813267813268
0.44,0.195111111111111,0.275344180225282
0.428,0.201777777777778,0.26387176325524
0.406,0.213777777777778,0.243843843843844
0.414,0.210666666666667,0.250151057401812
0.406,0.204888888888889,0.249846153846154
0.434,0.197555555555556,0.270236612702366
0.46,0.198222222222222,0.283600493218249
0.422,0.203777777777778,0.259213759213759
0.452,0.199333333333333,0.278496611213802
0.418,0.202444444444444,0.258024691358025
