"TPR","FPR","F1"
1,0.00134905119956829,0.993965900990226
1,0.000950654929986229,0.99574027569068
1,0.00141701259384357,0.993663846171674
0.999300730924022,0.00121935628948464,0.994193094952631
0.999452307148154,0.000691756263571266,0.996622838341643
1,0.00101504405869506,0.995453070736775
0.999121840485864,0.001151340688168,0.994406411680986
0.999730621571153,0.00111756969950815,0.994861397383061
0.999691490381325,0.00171929457629063,0.992168303986734
0.998794625838707,0.00118772512464048,0.994080620008149
0.999135839987866,0.00105924680551848,0.994823746000551
0.999422060387996,0.00158183066720646,0.992643034879489
0.999567425940396,0.000802038617908226,0.996187474656337
0.999432523316075,0.00115817414357552,0.994531427385541
1,0.001308712516189,0.994145273370236
1,0.0014080810756958,0.993703531878594
1,0.000596249862310916,0.997324055511499
0.999891869293853,0.00183911662653768,0.991737840964204
1,0.00125447917649382,0.994386532606566
0.999939575609856,0.00230022365040076,0.989724829300609
1,0.00111111111111111,0.995024875621891
1,0.000444444444444444,0.998003992015968
1,0.00155555555555556,0.99304865938431
1,0.00133333333333333,0.99403578528827
1,0.00133333333333333,0.99403578528827
1,0.000888888888888889,0.99601593625498
0.998,0.00155555555555556,0.992047713717694
1,0.00155555555555556,0.99304865938431
1,0.00155555555555556,0.99304865938431
1,0.000444444444444444,0.998003992015968
1,0.00111111111111111,0.995024875621891
1,0.00111111111111111,0.995024875621891
1,0.000444444444444444,0.998003992015968
1,0.00111111111111111,0.995024875621891
1,0.000666666666666667,0.997008973080758
1,0.00111111111111111,0.995024875621891
0.998,0.000888888888888889,0.995014955134596
1,0.000444444444444444,0.998003992015968
1,0.00111111111111111,0.995024875621891
1,0.00177777777777778,0.992063492063492
1,0.000444444444444444,0.998003992015968
1,0.00111111111111111,0.995024875621891
0.998,0.00133333333333333,0.993034825870647
1,0.000888888888888889,0.99601593625498
1,0.000888888888888889,0.99601593625498
1,0.00155555555555556,0.99304865938431
0.998,0.002,0.990079365079365
1,0.00288888888888889,0.987166831194472
1,0.00133333333333333,0.99403578528827
1,0.000888888888888889,0.99601593625498
