"TPR","FPR","F1"
0.547812993563482,0.0707375881543337,0.501556612258205
0.585961052502818,0.0633045878744244,0.543638182984086
0.565505242829497,0.0621232561346515,0.532336788666749
0.527790984176392,0.0668817392798097,0.495641999151308
0.5645,0.0657777777777778,0.523533503361929
0.5445,0.0650555555555556,0.511267605633803
0.5555,0.0672777777777778,0.514113836186951
0.5555,0.0664444444444444,0.515904341769213
0.5545,0.0621111111111111,0.524722025076887
0.5295,0.07,0.490391294281084
0.5965,0.0646111111111111,0.547750229568411
0.556,0.0656111111111111,0.518052643838807
0.5255,0.0621666666666667,0.504076738609113
0.5475,0.0665555555555556,0.510132774283718
0.5705,0.0655555555555556,0.528118491090025
0.5265,0.0631666666666667,0.502625298329356
0.552,0.0664444444444444,0.513488372093023
0.532,0.0668333333333333,0.498711038200141
0.5325,0.0627222222222222,0.507868383404864
0.581,0.0649444444444444,0.536596628954052
0.5865,0.061,0.549285881526575
0.561,0.0635,0.526143024618992
0.594,0.0636666666666667,0.548223350253807
0.5625,0.0623888888888889,0.529661016949152
0.5745,0.0613333333333333,0.540324476839878
0.557,0.0647222222222222,0.520682402430474
0.5625,0.0645555555555556,0.524842547235829
0.57,0.0675,0.52353616532721
0.563,0.0652222222222222,0.523720930232558
0.574,0.0626666666666667,0.536950420954163
0.5865,0.0633888888888889,0.543810848400556
0.5425,0.0666111111111111,0.506535947712418
0.5595,0.0622222222222222,0.527954706298655
0.6245,0.0622777777777778,0.57162471395881
0.5315,0.0676666666666667,0.496612940901658
0.567,0.0646666666666667,0.527687296416938
0.565,0.0655555555555556,0.524361948955916
0.553,0.063,0.521698113207547
0.578,0.0628333333333333,0.539304875204106
0.544,0.0638888888888889,0.513449740443605
0.5145,0.0643888888888889,0.491404011461318
0.5635,0.0726666666666667,0.508229988726043
0.539,0.0653888888888889,0.506698002350176
0.5595,0.0785,0.493821712268314
0.5195,0.0598333333333333,0.50485908649174
0.5535,0.0703888888888889,0.506172839506173
0.5575,0.0631666666666667,0.524459078080903
0.5825,0.0651111111111111,0.5372377219276
0.5635,0.0657777777777778,0.522848527023892
0.564,0.0627222222222222,0.529950669485553
