"method","set","value","inf","inte_situ","pattern"
"spVC-AVE","F1",0.489404993772592,"inf1","scenario 4","linear"
"spVC-AVE","F1",0.51699794378349,"inf1","scenario 4","period"
"spVC-AVE","F1",0.45868871799593,"inf1","scenario 4","period"
"spVC-AVE","F1",0.48367494572033,"inf1","scenario 4","period"
"spVC-AVE","F1",0.492006857170487,"inf1","scenario 4","period"
"spVC-AVE","F1",0.508081840011481,"inf1","scenario 4","period"
"spVC-AVE","F1",0.568117795127955,"inf1","scenario 4","period"
"spVC-AVE","F1",0.537621048923251,"inf1","scenario 4","period"
"spVC-AVE","F1",0.507646394454204,"inf1","scenario 4","period"
"spVC-AVE","F1",0.492988808068702,"inf1","scenario 4","period"
"spVC-AVE","F1",0.473039219654091,"inf1","scenario 4","period"
"spVC-AVE","F1",0.508437973514072,"inf1","scenario 4","period"
"spVC-AVE","F1",0.485096114767536,"inf1","scenario 4","period"
"spVC-AVE","F1",0.523849762059556,"inf1","scenario 4","period"
"spVC-AVE","F1",0.480257170486967,"inf1","scenario 4","period"
"spVC-AVE","F1",0.511476829283365,"inf1","scenario 4","period"
"spVC-AVE","F1",0.511761172572199,"inf1","scenario 4","period"
"spVC-AVE","F1",0.512460389284016,"inf1","scenario 4","period"
"spVC-AVE","F1",0.464828199408922,"inf1","scenario 4","period"
"spVC-AVE","F1",0.480472161112503,"inf1","scenario 4","period"
"spVC-AVE","F1",0.503236660971343,"inf1","scenario 4","period"
"spVC-AVE","F1",0.496245099929043,"inf1","scenario 4","period"
"spVC-AVE","F1",0.491511052867718,"inf1","scenario 4","period"
"spVC-AVE","F1",0.546474901379058,"inf1","scenario 4","period"
"spVC-AVE","F1",0.498172316287903,"inf1","scenario 4","period"
"spVC-AVE","F1",0.521243905779406,"inf1","scenario 4","period"
"spVC-AVE","F1",0.543734544824299,"inf1","scenario 4","period"
"spVC-AVE","F1",0.254228865948806,"inf3","scenario 1","focal"
"spVC-AVE","F1",0.240361471234428,"inf3","scenario 1","focal"
"spVC-AVE","F1",0.458368546003621,"inf3","scenario 1","linear"
"spVC-AVE","F1",0.516069185538675,"inf3","scenario 1","linear"
"spVC-AVE","F1",0.485181782674465,"inf3","scenario 1","linear"
"spVC-AVE","F1",0.73734972593314,"inf3","scenario 1","period"
"spVC-AVE","F1",0.745555564030793,"inf3","scenario 1","period"
"spVC-AVE","F1",0.718963643013441,"inf3","scenario 1","period"
"spVC-AVE","F1",0.683164153185488,"inf3","scenario 1","period"
"spVC-AVE","F1",0.722632217234695,"inf3","scenario 1","period"
"spVC-AVE","F1",0.732285219375022,"inf3","scenario 1","period"
"spVC-AVE","F1",0.712231934146003,"inf3","scenario 1","period"
"spVC-AVE","F1",0.73122364982439,"inf3","scenario 1","period"
"spVC-AVE","F1",0.693157390921823,"inf3","scenario 1","period"
"spVC-AVE","F1",0.762783262847624,"inf3","scenario 1","period"
"spVC-AVE","F1",0.716682350247664,"inf3","scenario 1","period"
"spVC-AVE","F1",0.706149429969756,"inf3","scenario 1","period"
"spVC-AVE","F1",0.730618926323126,"inf3","scenario 1","period"
"spVC-AVE","F1",0.728158649170834,"inf3","scenario 1","period"
"spVC-AVE","F1",0.745822690115592,"inf3","scenario 1","period"
"spVC-AVE","F1",0.736371195643897,"inf3","scenario 1","period"
"spVC-AVE","F1",0.718962428664631,"inf3","scenario 1","period"
"spVC-AVE","F1",0.729858057420887,"inf3","scenario 1","period"
"spVC-AVE","F1",0.71792089805498,"inf3","scenario 1","period"
"spVC-AVE","F1",0.711432517798015,"inf3","scenario 1","period"
"spVC-AVE","F1",0.720973040052103,"inf3","scenario 1","period"
"spVC-AVE","F1",0.719123518931842,"inf3","scenario 1","period"
"spVC-AVE","F1",0.724162438713521,"inf3","scenario 1","period"
"spVC-AVE","F1",0.732011091009672,"inf3","scenario 1","period"
"spVC-AVE","F1",0.765036679340852,"inf3","scenario 1","period"
"spVC-AVE","F1",0.72486941606781,"inf3","scenario 1","period"
"spVC-AVE","F1",0.213975620404136,"inf3","scenario 2","focal"
"spVC-AVE","F1",0.217929586457979,"inf3","scenario 2","focal"
"spVC-AVE","F1",0.540349791567449,"inf3","scenario 2","linear"
"spVC-AVE","F1",0.534202656297198,"inf3","scenario 2","linear"
"spVC-AVE","F1",0.541097085854361,"inf3","scenario 2","linear"
"spVC-AVE","F1",0.565022770176682,"inf3","scenario 2","period"
"spVC-AVE","F1",0.554113589282397,"inf3","scenario 2","period"
"spVC-AVE","F1",0.579198105050213,"inf3","scenario 2","period"
"spVC-AVE","F1",0.558289994874975,"inf3","scenario 2","period"
"spVC-AVE","F1",0.572765797530275,"inf3","scenario 2","period"
"spVC-AVE","F1",0.571520051813525,"inf3","scenario 2","period"
"spVC-AVE","F1",0.591833321561708,"inf3","scenario 2","period"
"spVC-AVE","F1",0.55015451368818,"inf3","scenario 2","period"
"spVC-AVE","F1",0.555447617925606,"inf3","scenario 2","period"
"spVC-AVE","F1",0.567017530542915,"inf3","scenario 2","period"
"spVC-AVE","F1",0.573676550890738,"inf3","scenario 2","period"
"spVC-AVE","F1",0.577039511583795,"inf3","scenario 2","period"
"spVC-AVE","F1",0.592769270279768,"inf3","scenario 2","period"
"spVC-AVE","F1",0.581493625255712,"inf3","scenario 2","period"
"spVC-AVE","F1",0.570730542162273,"inf3","scenario 2","period"
"spVC-AVE","F1",0.556693903584647,"inf3","scenario 2","period"
"spVC-AVE","F1",0.58556377205353,"inf3","scenario 2","period"
"spVC-AVE","F1",0.572132525943564,"inf3","scenario 2","period"
"spVC-AVE","F1",0.573534389060284,"inf3","scenario 2","period"
"spVC-AVE","F1",0.556107238530051,"inf3","scenario 2","period"
"spVC-AVE","F1",0.550836144312792,"inf3","scenario 2","period"
"spVC-AVE","F1",0.552180325859515,"inf3","scenario 2","period"
"spVC-AVE","F1",0.580552147439708,"inf3","scenario 2","period"
"spVC-AVE","F1",0.553057408687872,"inf3","scenario 2","period"
"spVC-AVE","F1",0.564006422451175,"inf3","scenario 2","period"
"spVC-AVE","F1",0.585570640825266,"inf3","scenario 2","period"
"spVC-AVE","F1",0.128152738145976,"inf3","scenario 3","focal"
"spVC-AVE","F1",0.130199721192546,"inf3","scenario 3","focal"
"spVC-AVE","F1",0.654641977750544,"inf3","scenario 3","linear"
"spVC-AVE","F1",0.673224642063335,"inf3","scenario 3","linear"
"spVC-AVE","F1",0.692020074751689,"inf3","scenario 3","linear"
"spVC-AVE","F1",0.563116121320042,"inf3","scenario 3","period"
"spVC-AVE","F1",0.557430926748502,"inf3","scenario 3","period"
"spVC-AVE","F1",0.556399337701635,"inf3","scenario 3","period"
"spVC-AVE","F1",0.540123110206432,"inf3","scenario 3","period"
"spVC-AVE","F1",0.532828052488635,"inf3","scenario 3","period"
"spVC-AVE","F1",0.571251345529842,"inf3","scenario 3","period"
"spVC-AVE","F1",0.546600522155827,"inf3","scenario 3","period"
"spVC-AVE","F1",0.570961904888141,"inf3","scenario 3","period"
"spVC-AVE","F1",0.567711426096889,"inf3","scenario 3","period"
"spVC-AVE","F1",0.54063617900187,"inf3","scenario 3","period"
"spVC-AVE","F1",0.566895036998434,"inf3","scenario 3","period"
"spVC-AVE","F1",0.536364009788898,"inf3","scenario 3","period"
"spVC-AVE","F1",0.565565642999183,"inf3","scenario 3","period"
"spVC-AVE","F1",0.535727938923527,"inf3","scenario 3","period"
"spVC-AVE","F1",0.553065091822136,"inf3","scenario 3","period"
"spVC-AVE","F1",0.537954200445337,"inf3","scenario 3","period"
"spVC-AVE","F1",0.533743055812784,"inf3","scenario 3","period"
"spVC-AVE","F1",0.545070885915393,"inf3","scenario 3","period"
"spVC-AVE","F1",0.569951270383772,"inf3","scenario 3","period"
"spVC-AVE","F1",0.539903167455193,"inf3","scenario 3","period"
"spVC-AVE","F1",0.539512999534311,"inf3","scenario 3","period"
"spVC-AVE","F1",0.519572055144165,"inf3","scenario 3","period"
"spVC-AVE","F1",0.533216678046146,"inf3","scenario 3","period"
"spVC-AVE","F1",0.546940871893619,"inf3","scenario 3","period"
"spVC-AVE","F1",0.558349527685044,"inf3","scenario 3","period"
"spVC-AVE","F1",0.561478470451856,"inf3","scenario 3","period"
"spVC-AVE","F1",0.115999976527323,"inf3","scenario 4","focal"
"spVC-AVE","F1",0.0989206529194388,"inf3","scenario 4","focal"
"spVC-AVE","F1",0.527268761919598,"inf3","scenario 4","linear"
"spVC-AVE","F1",0.468182846421411,"inf3","scenario 4","linear"
"spVC-AVE","F1",0.509973650136229,"inf3","scenario 4","linear"
"spVC-AVE","F1",0.336416110694712,"inf3","scenario 4","period"
"spVC-AVE","F1",0.319738530788247,"inf3","scenario 4","period"
"spVC-AVE","F1",0.340122954569693,"inf3","scenario 4","period"
"spVC-AVE","F1",0.356094975233482,"inf3","scenario 4","period"
"spVC-AVE","F1",0.358296758626949,"inf3","scenario 4","period"
"spVC-AVE","F1",0.322869315502286,"inf3","scenario 4","period"
"spVC-AVE","F1",0.370508678616718,"inf3","scenario 4","period"
"spVC-AVE","F1",0.322194202295113,"inf3","scenario 4","period"
"spVC-AVE","F1",0.359024817626609,"inf3","scenario 4","period"
"spVC-AVE","F1",0.320117856719651,"inf3","scenario 4","period"
"spVC-AVE","F1",0.330253656120226,"inf3","scenario 4","period"
"spVC-AVE","F1",0.350512725907321,"inf3","scenario 4","period"
"spVC-AVE","F1",0.335288470590574,"inf3","scenario 4","period"
"spVC-AVE","F1",0.360271143946878,"inf3","scenario 4","period"
"spVC-AVE","F1",0.32845240764929,"inf3","scenario 4","period"
"spVC-AVE","F1",0.362203643450189,"inf3","scenario 4","period"
"spVC-AVE","F1",0.342239609077033,"inf3","scenario 4","period"
"spVC-AVE","F1",0.327023682270554,"inf3","scenario 4","period"
"spVC-AVE","F1",0.356438850166209,"inf3","scenario 4","period"
"spVC-AVE","F1",0.289921587073771,"inf3","scenario 4","period"
"spVC-AVE","F1",0.383467009873986,"inf3","scenario 4","period"
"spVC-AVE","F1",0.356004605562529,"inf3","scenario 4","period"
"spVC-AVE","F1",0.359076854116758,"inf3","scenario 4","period"
"spVC-AVE","F1",0.336274254050812,"inf3","scenario 4","period"
"spVC-AVE","F1",0.353684396235755,"inf3","scenario 4","period"
"spVC-AVE","F1",0.412128891895805,"inf3","scenario 4","period"
"spVC-AVE","F1",0.129420546334366,"inf5","scenario 1","focal"
"spVC-AVE","F1",0.150948973533609,"inf5","scenario 1","focal"
"spVC-AVE","F1",0.647801086738635,"inf5","scenario 1","linear"
"spVC-AVE","F1",0.683772197601317,"inf5","scenario 1","linear"
"spVC-AVE","F1",0.653431295641976,"inf5","scenario 1","linear"
"spVC-AVE","F1",0.494415083470383,"inf5","scenario 1","period"
"spVC-AVE","F1",0.506255577165661,"inf5","scenario 1","period"
"spVC-AVE","F1",0.504614087410783,"inf5","scenario 1","period"
"spVC-AVE","F1",0.507076837882088,"inf5","scenario 1","period"
"spVC-AVE","F1",0.500975637256826,"inf5","scenario 1","period"
"spVC-AVE","F1",0.505694959339473,"inf5","scenario 1","period"
"spVC-AVE","F1",0.497472043075533,"inf5","scenario 1","period"
"spVC-AVE","F1",0.52312786805911,"inf5","scenario 1","period"
"spVC-AVE","F1",0.495626619878232,"inf5","scenario 1","period"
"spVC-AVE","F1",0.456724763796346,"inf5","scenario 1","period"
"spVC-AVE","F1",0.481925074454104,"inf5","scenario 1","period"
"spVC-AVE","F1",0.500123534322005,"inf5","scenario 1","period"
"spVC-AVE","F1",0.511749828829636,"inf5","scenario 1","period"
"spVC-AVE","F1",0.508242464032793,"inf5","scenario 1","period"
"spVC-AVE","F1",0.476199016992555,"inf5","scenario 1","period"
"spVC-AVE","F1",0.531029304818492,"inf5","scenario 1","period"
"spVC-AVE","F1",0.502150778605323,"inf5","scenario 1","period"
"spVC-AVE","F1",0.516033709338455,"inf5","scenario 1","period"
"spVC-AVE","F1",0.491243081817863,"inf5","scenario 1","period"
"spVC-AVE","F1",0.528665750794338,"inf5","scenario 1","period"
"spVC-AVE","F1",0.501131385238407,"inf5","scenario 1","period"
"spVC-AVE","F1",0.544554779844009,"inf5","scenario 1","period"
"spVC-AVE","F1",0.49360567827217,"inf5","scenario 1","period"
"spVC-AVE","F1",0.507062810519838,"inf5","scenario 1","period"
"spVC-AVE","F1",0.516060200856657,"inf5","scenario 1","period"
"spVC-AVE","F1",0.537622700489816,"inf5","scenario 1","period"
"spVC-AVE","F1",0.129692405400955,"inf5","scenario 2","focal"
"spVC-AVE","F1",0.127475478897058,"inf5","scenario 2","focal"
"spVC-AVE","F1",0.545133433083374,"inf5","scenario 2","linear"
"spVC-AVE","F1",0.602718916259087,"inf5","scenario 2","linear"
"spVC-AVE","F1",0.58996587777629,"inf5","scenario 2","linear"
"spVC-AVE","F1",0.407070026571682,"inf5","scenario 2","period"
"spVC-AVE","F1",0.373979514756886,"inf5","scenario 2","period"
"spVC-AVE","F1",0.417013144842818,"inf5","scenario 2","period"
"spVC-AVE","F1",0.4074468311293,"inf5","scenario 2","period"
"spVC-AVE","F1",0.362733038354529,"inf5","scenario 2","period"
"spVC-AVE","F1",0.387067123193601,"inf5","scenario 2","period"
"spVC-AVE","F1",0.373448133838445,"inf5","scenario 2","period"
"spVC-AVE","F1",0.40648942873815,"inf5","scenario 2","period"
"spVC-AVE","F1",0.398473116977472,"inf5","scenario 2","period"
"spVC-AVE","F1",0.401502971204356,"inf5","scenario 2","period"
"spVC-AVE","F1",0.359987418411006,"inf5","scenario 2","period"
"spVC-AVE","F1",0.412121570308085,"inf5","scenario 2","period"
"spVC-AVE","F1",0.38116975084308,"inf5","scenario 2","period"
"spVC-AVE","F1",0.382790066166849,"inf5","scenario 2","period"
"spVC-AVE","F1",0.405044468088726,"inf5","scenario 2","period"
"spVC-AVE","F1",0.431234060307054,"inf5","scenario 2","period"
"spVC-AVE","F1",0.402454267063416,"inf5","scenario 2","period"
"spVC-AVE","F1",0.398622506754603,"inf5","scenario 2","period"
"spVC-AVE","F1",0.427193584199027,"inf5","scenario 2","period"
"spVC-AVE","F1",0.3782308223893,"inf5","scenario 2","period"
"spVC-AVE","F1",0.415582350455464,"inf5","scenario 2","period"
"spVC-AVE","F1",0.426530281321654,"inf5","scenario 2","period"
"spVC-AVE","F1",0.376998645032424,"inf5","scenario 2","period"
"spVC-AVE","F1",0.389260733692126,"inf5","scenario 2","period"
"spVC-AVE","F1",0.393548222544495,"inf5","scenario 2","period"
"spVC-AVE","F1",0.378776449595579,"inf5","scenario 2","period"
"spVC-AVE","F1",0.100639704615132,"inf5","scenario 3","focal"
"spVC-AVE","F1",0.0991003002864351,"inf5","scenario 3","focal"
"spVC-AVE","F1",0.692416118431145,"inf5","scenario 3","linear"
"spVC-AVE","F1",0.705434716079331,"inf5","scenario 3","linear"
"spVC-AVE","F1",0.659577177650585,"inf5","scenario 3","linear"
"spVC-AVE","F1",0.313190231204041,"inf5","scenario 3","period"
"spVC-AVE","F1",0.295420502987144,"inf5","scenario 3","period"
"spVC-AVE","F1",0.314042990019388,"inf5","scenario 3","period"
"spVC-AVE","F1",0.326389329176748,"inf5","scenario 3","period"
"spVC-AVE","F1",0.313114449781924,"inf5","scenario 3","period"
"spVC-AVE","F1",0.283241133345586,"inf5","scenario 3","period"
"spVC-AVE","F1",0.328689257707944,"inf5","scenario 3","period"
"spVC-AVE","F1",0.314317888485849,"inf5","scenario 3","period"
"spVC-AVE","F1",0.30614825109692,"inf5","scenario 3","period"
"spVC-AVE","F1",0.310556812855314,"inf5","scenario 3","period"
"spVC-AVE","F1",0.307747111753031,"inf5","scenario 3","period"
"spVC-AVE","F1",0.293684578040047,"inf5","scenario 3","period"
"spVC-AVE","F1",0.334229995317915,"inf5","scenario 3","period"
"spVC-AVE","F1",0.316690138638561,"inf5","scenario 3","period"
"spVC-AVE","F1",0.325309957685597,"inf5","scenario 3","period"
"spVC-AVE","F1",0.325567460825484,"inf5","scenario 3","period"
"spVC-AVE","F1",0.314873836078647,"inf5","scenario 3","period"
"spVC-AVE","F1",0.291402133645477,"inf5","scenario 3","period"
"spVC-AVE","F1",0.331011674397119,"inf5","scenario 3","period"
"spVC-AVE","F1",0.33733890024496,"inf5","scenario 3","period"
"spVC-AVE","F1",0.318913229292164,"inf5","scenario 3","period"
"spVC-AVE","F1",0.348841084935213,"inf5","scenario 3","period"
"spVC-AVE","F1",0.319092850801478,"inf5","scenario 3","period"
"spVC-AVE","F1",0.299887169217406,"inf5","scenario 3","period"
"spVC-AVE","F1",0.310544480856808,"inf5","scenario 3","period"
"spVC-AVE","F1",0.32034169222043,"inf5","scenario 3","period"
"spVC-AVE","F1",0.0661774828279058,"inf5","scenario 4","focal"
"spVC-AVE","F1",0.0647822131162404,"inf5","scenario 4","focal"
"spVC-AVE","F1",0.591710051557568,"inf5","scenario 4","linear"
"spVC-AVE","F1",0.447692570946646,"inf5","scenario 4","linear"
"spVC-AVE","F1",0.434684698508226,"inf5","scenario 4","linear"
"spVC-AVE","F1",0.220323379840976,"inf5","scenario 4","period"
"spVC-AVE","F1",0.197200127246719,"inf5","scenario 4","period"
"spVC-AVE","F1",0.224319470372212,"inf5","scenario 4","period"
"spVC-AVE","F1",0.211384733227461,"inf5","scenario 4","period"
"spVC-AVE","F1",0.211856044680362,"inf5","scenario 4","period"
"spVC-AVE","F1",0.222562420505244,"inf5","scenario 4","period"
"spVC-AVE","F1",0.213561959477551,"inf5","scenario 4","period"
"spVC-AVE","F1",0.224948300694773,"inf5","scenario 4","period"
"spVC-AVE","F1",0.238335047143948,"inf5","scenario 4","period"
"spVC-AVE","F1",0.213476856347888,"inf5","scenario 4","period"
"spVC-AVE","F1",0.19988505440273,"inf5","scenario 4","period"
"spVC-AVE","F1",0.204120761818658,"inf5","scenario 4","period"
"spVC-AVE","F1",0.210782012721985,"inf5","scenario 4","period"
"spVC-AVE","F1",0.197115159613674,"inf5","scenario 4","period"
"spVC-AVE","F1",0.214721328958586,"inf5","scenario 4","period"
"spVC-AVE","F1",0.218893663141919,"inf5","scenario 4","period"
"spVC-AVE","F1",0.229908551090626,"inf5","scenario 4","period"
"spVC-AVE","F1",0.208377548377943,"inf5","scenario 4","period"
"spVC-AVE","F1",0.212483584986395,"inf5","scenario 4","period"
"spVC-AVE","F1",0.218325992990362,"inf5","scenario 4","period"
"spVC-AVE","F1",0.218675916317537,"inf5","scenario 4","period"
"spVC-AVE","F1",0.196537598226483,"inf5","scenario 4","period"
"spVC-AVE","F1",0.226593096647798,"inf5","scenario 4","period"
"spVC-AVE","F1",0.212687841842894,"inf5","scenario 4","period"
"spVC-AVE","F1",0.211144143120927,"inf5","scenario 4","period"
"spVC-AVE","F1",0.20316550355552,"inf5","scenario 4","period"
"spVC-AVE","FPR",0.0579689975127459,"inf1","scenario 1","focal"
"spVC-AVE","FPR",0.0629550723753639,"inf1","scenario 1","focal"
"spVC-AVE","FPR",0.378381836420612,"inf1","scenario 1","linear"
"spVC-AVE","FPR",0.424918726449393,"inf1","scenario 1","linear"
"spVC-AVE","FPR",0.498903076981491,"inf1","scenario 1","linear"
"spVC-AVE","FPR",0.0617759652034084,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0584944124642294,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0557326312960727,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0596518389958449,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0589178526462301,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0562646791397352,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0575016187831298,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0601062117014082,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0589614094596754,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0597732651928795,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0591385293248423,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0578230122738199,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0600195140137355,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0616727097695037,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0613644779935655,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0548658173073989,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0595741879159131,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0598365096927712,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0597895368929037,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0595583312930198,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0571795162792672,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0590369748221555,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0613356635167551,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0610994772462997,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0624871802165137,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0590494904523035,"inf1","scenario 1","period"
"spVC-AVE","FPR",0.0566511205621981,"inf1","scenario 2","focal"
"spVC-AVE","FPR",0.0568512389834751,"inf1","scenario 2","focal"
"spVC-AVE","FPR",0.322819421485898,"inf1","scenario 2","linear"
