"method","set","value","inf","inte_situ","pattern"
"DESpace","F1",0.380730757470358,"inf1","scenario 2","period"
"DESpace","F1",0.424328438575534,"inf1","scenario 2","period"
"DESpace","F1",0.423829325884263,"inf1","scenario 2","period"
"DESpace","F1",0.378504991329017,"inf1","scenario 2","period"
"DESpace","F1",0.468306555959651,"inf1","scenario 2","period"
"DESpace","F1",0.445365972182355,"inf1","scenario 2","period"
"DESpace","F1",0.555957908453331,"inf1","scenario 2","period"
"DESpace","F1",0.370469369042474,"inf1","scenario 2","period"
"DESpace","F1",0.45661403280784,"inf1","scenario 2","period"
"DESpace","F1",0.332931865500015,"inf1","scenario 2","period"
"DESpace","F1",0.351577189012059,"inf1","scenario 2","period"
"DESpace","F1",0.486216525731855,"inf1","scenario 2","period"
"DESpace","F1",0.379234129917821,"inf1","scenario 2","period"
"DESpace","F1",0.551544251836689,"inf1","scenario 2","period"
"DESpace","F1",0.414661185794193,"inf1","scenario 2","period"
"DESpace","F1",0.451204327804086,"inf1","scenario 3","focal"
"DESpace","F1",0.382280703860992,"inf1","scenario 3","focal"
"DESpace","F1",0.543265999897477,"inf1","scenario 3","linear"
"DESpace","F1",0.254158140817023,"inf1","scenario 3","linear"
"DESpace","F1",0.342277923674087,"inf1","scenario 3","linear"
"DESpace","F1",0.382266156618593,"inf1","scenario 3","period"
"DESpace","F1",0.380545885848489,"inf1","scenario 3","period"
"DESpace","F1",0.36535867526506,"inf1","scenario 3","period"
"DESpace","F1",0.369641257156708,"inf1","scenario 3","period"
"DESpace","F1",0.315865458992334,"inf1","scenario 3","period"
"DESpace","F1",0.376226935183035,"inf1","scenario 3","period"
"DESpace","F1",0.336333800989954,"inf1","scenario 3","period"
"DESpace","F1",0.389985656425596,"inf1","scenario 3","period"
"DESpace","F1",0.393766577885419,"inf1","scenario 3","period"
"DESpace","F1",0.381630966969437,"inf1","scenario 3","period"
"DESpace","F1",0.326038317000644,"inf1","scenario 3","period"
"DESpace","F1",0.370005604416106,"inf1","scenario 3","period"
"DESpace","F1",0.398945729797441,"inf1","scenario 3","period"
"DESpace","F1",0.392483017550958,"inf1","scenario 3","period"
"DESpace","F1",0.321823624300321,"inf1","scenario 3","period"
"DESpace","F1",0.381725876822395,"inf1","scenario 3","period"
"DESpace","F1",0.402773809222101,"inf1","scenario 3","period"
"DESpace","F1",0.388412028148789,"inf1","scenario 3","period"
"DESpace","F1",0.36611675167191,"inf1","scenario 3","period"
"DESpace","F1",0.362655095255005,"inf1","scenario 3","period"
"DESpace","F1",0.400625900974909,"inf1","scenario 3","period"
"DESpace","F1",0.391060814762861,"inf1","scenario 3","period"
"DESpace","F1",0.3912498436349,"inf1","scenario 3","period"
"DESpace","F1",0.38881849314692,"inf1","scenario 3","period"
"DESpace","F1",0.38649882032096,"inf1","scenario 3","period"
"DESpace","F1",0.388736455985574,"inf1","scenario 3","period"
"DESpace","F1",0.147875360535033,"inf1","scenario 4","focal"
"DESpace","F1",0.144350671559582,"inf1","scenario 4","focal"
"DESpace","F1",0.498573097731161,"inf1","scenario 4","linear"
"DESpace","F1",0.532515834469081,"inf1","scenario 4","linear"
"DESpace","F1",0.671524870939695,"inf1","scenario 4","linear"
"DESpace","F1",0.154341632802883,"inf1","scenario 4","period"
"DESpace","F1",0.13602013259632,"inf1","scenario 4","period"
"DESpace","F1",0.136155706678299,"inf1","scenario 4","period"
"DESpace","F1",0.239712435104603,"inf1","scenario 4","period"
"DESpace","F1",0.187540236513385,"inf1","scenario 4","period"
"DESpace","F1",0.243416443456533,"inf1","scenario 4","period"
"DESpace","F1",0.148569937961869,"inf1","scenario 4","period"
"DESpace","F1",0.259726930845325,"inf1","scenario 4","period"
"DESpace","F1",0.191569234585205,"inf1","scenario 4","period"
"DESpace","F1",0.229641412576685,"inf1","scenario 4","period"
"DESpace","F1",0.162697471510018,"inf1","scenario 4","period"
"DESpace","F1",0.203349297496109,"inf1","scenario 4","period"
"DESpace","F1",0.236832523564163,"inf1","scenario 4","period"
"DESpace","F1",0.156106607296116,"inf1","scenario 4","period"
"DESpace","F1",0.217655060119786,"inf1","scenario 4","period"
"DESpace","F1",0.167713683930564,"inf1","scenario 4","period"
"DESpace","F1",0.171266384523694,"inf1","scenario 4","period"
"DESpace","F1",0.146363572608677,"inf1","scenario 4","period"
"DESpace","F1",0.307342142479095,"inf1","scenario 4","period"
"DESpace","F1",0.208530300029968,"inf1","scenario 4","period"
"DESpace","F1",0.176136978251441,"inf1","scenario 4","period"
"DESpace","F1",0.178753183689236,"inf1","scenario 4","period"
"DESpace","F1",0.156063337778249,"inf1","scenario 4","period"
"DESpace","F1",0.1509004164886,"inf1","scenario 4","period"
"DESpace","F1",0.222433027005561,"inf1","scenario 4","period"
"DESpace","F1",0.184432662897091,"inf1","scenario 4","period"
"DESpace","F1",0.187939004489612,"inf3","scenario 1","focal"
"DESpace","F1",0.20490290738415,"inf3","scenario 1","focal"
"DESpace","F1",0.487681196989487,"inf3","scenario 1","linear"
"DESpace","F1",0.439032427431577,"inf3","scenario 1","linear"
"DESpace","F1",0.325829195849356,"inf3","scenario 1","linear"
"DESpace","F1",0.148318667913702,"inf3","scenario 1","period"
"DESpace","F1",0.165065588413326,"inf3","scenario 1","period"
"DESpace","F1",0.136380272274573,"inf3","scenario 1","period"
"DESpace","F1",0.11546992079061,"inf3","scenario 1","period"
"DESpace","F1",0.146092783587493,"inf3","scenario 1","period"
"DESpace","F1",0.190033561190717,"inf3","scenario 1","period"
"DESpace","F1",0.136679036417344,"inf3","scenario 1","period"
"DESpace","F1",0.137287062127078,"inf3","scenario 1","period"
"DESpace","F1",0.151300273626851,"inf3","scenario 1","period"
"DESpace","F1",0.166676703799222,"inf3","scenario 1","period"
"DESpace","F1",0.124171725386453,"inf3","scenario 1","period"
"DESpace","F1",0.134048387081974,"inf3","scenario 1","period"
"DESpace","F1",0.129008937417076,"inf3","scenario 1","period"
"DESpace","F1",0.271902927385567,"inf3","scenario 1","period"
"DESpace","F1",0.107591444602663,"inf3","scenario 1","period"
"DESpace","F1",0.186343221617133,"inf3","scenario 1","period"
"DESpace","F1",0.166759661303145,"inf3","scenario 1","period"
"DESpace","F1",0.151115452326724,"inf3","scenario 1","period"
"DESpace","F1",0.185605270304759,"inf3","scenario 1","period"
"DESpace","F1",0.141544531862649,"inf3","scenario 1","period"
"DESpace","F1",0.125819795278075,"inf3","scenario 1","period"
"DESpace","F1",0.177421417093627,"inf3","scenario 1","period"
"DESpace","F1",0.182080850901096,"inf3","scenario 1","period"
"DESpace","F1",0.183878212532308,"inf3","scenario 1","period"
"DESpace","F1",0.128877501789187,"inf3","scenario 1","period"
"DESpace","F1",0.14274883478063,"inf3","scenario 1","period"
"DESpace","F1",0.0755634343011133,"inf3","scenario 2","focal"
"DESpace","F1",0.0691053803553667,"inf3","scenario 2","focal"
"DESpace","F1",0.85324246834829,"inf3","scenario 2","linear"
"DESpace","F1",0.738029900331656,"inf3","scenario 2","linear"
"DESpace","F1",0.640616476222589,"inf3","scenario 2","linear"
"DESpace","F1",0.069556575873005,"inf3","scenario 2","period"
"DESpace","F1",0.0553123290473452,"inf3","scenario 2","period"
"DESpace","F1",0.0955203699255786,"inf3","scenario 2","period"
"DESpace","F1",0.100900060134596,"inf3","scenario 2","period"
"DESpace","F1",0.0857590749719789,"inf3","scenario 2","period"
"DESpace","F1",0.088566808490363,"inf3","scenario 2","period"
"DESpace","F1",0.121065565728567,"inf3","scenario 2","period"
"DESpace","F1",0.0813663599241445,"inf3","scenario 2","period"
"DESpace","F1",0.127003679368821,"inf3","scenario 2","period"
"DESpace","F1",0.0744327093266884,"inf3","scenario 2","period"
"DESpace","F1",0.0953047811350421,"inf3","scenario 2","period"
"DESpace","F1",0.161312181853299,"inf3","scenario 2","period"
"DESpace","F1",0.0858450082857181,"inf3","scenario 2","period"
"DESpace","F1",0.11164900372556,"inf3","scenario 2","period"
"DESpace","F1",0.10875331810581,"inf3","scenario 2","period"
"DESpace","F1",0.0963075798642166,"inf3","scenario 2","period"
"DESpace","F1",0.124983817473994,"inf3","scenario 2","period"
"DESpace","F1",0.110355625871622,"inf3","scenario 2","period"
"DESpace","F1",0.0992345971315105,"inf3","scenario 2","period"
"DESpace","F1",0.124773068151043,"inf3","scenario 2","period"
"DESpace","F1",0.0715246702896146,"inf3","scenario 2","period"
"DESpace","F1",0.149078431541545,"inf3","scenario 2","period"
"DESpace","F1",0.183787083528625,"inf3","scenario 2","period"
"DESpace","F1",0.115380587935538,"inf3","scenario 2","period"
"DESpace","F1",0.108071702133426,"inf3","scenario 2","period"
"DESpace","F1",0.071944005345459,"inf3","scenario 2","period"
"DESpace","F1",0.0234125680842808,"inf3","scenario 3","focal"
"DESpace","F1",0.0108756588457159,"inf3","scenario 3","focal"
"DESpace","F1",0.719747493582452,"inf3","scenario 3","linear"
"DESpace","F1",0.816718790088191,"inf3","scenario 3","linear"
"DESpace","F1",0.64774091163666,"inf3","scenario 3","linear"
"DESpace","F1",0.119074135142466,"inf3","scenario 3","period"
"DESpace","F1",0.0823485188892153,"inf3","scenario 3","period"
"DESpace","F1",0.0458139671872815,"inf3","scenario 3","period"
"DESpace","F1",0.0884043625618163,"inf3","scenario 3","period"
"DESpace","F1",0.0738972145345182,"inf3","scenario 3","period"
"DESpace","F1",0.074797999927118,"inf3","scenario 3","period"
"DESpace","F1",0.0549668366399556,"inf3","scenario 3","period"
"DESpace","F1",0.0606683104573194,"inf3","scenario 3","period"
"DESpace","F1",0.0570685913945142,"inf3","scenario 3","period"
"DESpace","F1",0.0620672059024698,"inf3","scenario 3","period"
"DESpace","F1",0.0969647551513633,"inf3","scenario 3","period"
"DESpace","F1",0.0982986323946396,"inf3","scenario 3","period"
"DESpace","F1",0.10327970240219,"inf3","scenario 3","period"
"DESpace","F1",0.0955633384072644,"inf3","scenario 3","period"
"DESpace","F1",0.0658708299542185,"inf3","scenario 3","period"
"DESpace","F1",0.0645061415542807,"inf3","scenario 3","period"
"DESpace","F1",0.0869709392202352,"inf3","scenario 3","period"
"DESpace","F1",0.103753396460326,"inf3","scenario 3","period"
"DESpace","F1",0.0750556434491127,"inf3","scenario 3","period"
"DESpace","F1",0.116883218019205,"inf3","scenario 3","period"
"DESpace","F1",0.0741556781635507,"inf3","scenario 3","period"
"DESpace","F1",0.131564158120151,"inf3","scenario 3","period"
"DESpace","F1",0.0659697000468468,"inf3","scenario 3","period"
"DESpace","F1",0.0803258290497634,"inf3","scenario 3","period"
"DESpace","F1",0.06959371842116,"inf3","scenario 3","period"
"DESpace","F1",0.0658049174609532,"inf3","scenario 3","period"
"DESpace","F1",0.00837831950875897,"inf3","scenario 4","focal"
"DESpace","F1",0.0212262426657185,"inf3","scenario 4","focal"
"DESpace","F1",0.972267477604393,"inf3","scenario 4","linear"
"DESpace","F1",0.997310166549375,"inf3","scenario 4","linear"
"DESpace","F1",0.990207093477639,"inf3","scenario 4","linear"
"DESpace","F1",0.0224067976728995,"inf3","scenario 4","period"
"DESpace","F1",0.0122668486349936,"inf3","scenario 4","period"
"DESpace","F1",0.053780810670459,"inf3","scenario 4","period"
"DESpace","F1",0.0936798754984606,"inf3","scenario 4","period"
"DESpace","F1",0.0697844151292579,"inf3","scenario 4","period"
"DESpace","F1",0.0165485437318795,"inf3","scenario 4","period"
"DESpace","F1",0.0258413971102769,"inf3","scenario 4","period"
"DESpace","F1",0.0650880394484929,"inf3","scenario 4","period"
"DESpace","F1",0.026140573552052,"inf3","scenario 4","period"
"DESpace","F1",0.0430639391904989,"inf3","scenario 4","period"
"DESpace","F1",0.0202006243242897,"inf3","scenario 4","period"
"DESpace","F1",0.0574066299699648,"inf3","scenario 4","period"
"DESpace","F1",0.0972507977419319,"inf3","scenario 4","period"
"DESpace","F1",0.0267839902985723,"inf3","scenario 4","period"
"DESpace","F1",0.0278989714868601,"inf3","scenario 4","period"
"DESpace","F1",0.038464461278888,"inf3","scenario 4","period"
"DESpace","F1",0.0525748276746462,"inf3","scenario 4","period"
"DESpace","F1",0.0238355696305791,"inf3","scenario 4","period"
"DESpace","F1",0.00949227003807094,"inf3","scenario 4","period"
"DESpace","F1",0.0123338864316381,"inf3","scenario 4","period"
"DESpace","F1",0.0208200121415402,"inf3","scenario 4","period"
"DESpace","F1",0.00477760664383289,"inf3","scenario 4","period"
"DESpace","F1",0.0775268286422786,"inf3","scenario 4","period"
"DESpace","F1",0.0485168569809782,"inf3","scenario 4","period"
"DESpace","F1",0.0422652614708466,"inf3","scenario 4","period"
"DESpace","F1",0.0515056374537189,"inf3","scenario 4","period"
"DESpace","F1",0.00127751979632392,"inf5","scenario 1","focal"
"DESpace","F1",0.010097140772747,"inf5","scenario 1","focal"
"DESpace","F1",0.774985884961144,"inf5","scenario 1","linear"
"DESpace","F1",0.900968583377857,"inf5","scenario 1","linear"
"DESpace","F1",0.878511738465519,"inf5","scenario 1","linear"
"DESpace","F1",0.0538128413701658,"inf5","scenario 1","period"
"DESpace","F1",0.041575230324963,"inf5","scenario 1","period"
"DESpace","F1",0.067085609140064,"inf5","scenario 1","period"
"DESpace","F1",0.0499833860642973,"inf5","scenario 1","period"
"DESpace","F1",0.090071767223732,"inf5","scenario 1","period"
"DESpace","F1",0.0806435663736731,"inf5","scenario 1","period"
"DESpace","F1",0.0589467429523685,"inf5","scenario 1","period"
"DESpace","F1",0.0813976051833587,"inf5","scenario 1","period"
"DESpace","F1",0.0376348866425128,"inf5","scenario 1","period"
"DESpace","F1",0.0596155415952622,"inf5","scenario 1","period"
"DESpace","F1",0.0620546566043668,"inf5","scenario 1","period"
"DESpace","F1",0.0803619822464104,"inf5","scenario 1","period"
"DESpace","F1",0.0642254248024113,"inf5","scenario 1","period"
"DESpace","F1",0.05486795055461,"inf5","scenario 1","period"
"DESpace","F1",0.0567579706734744,"inf5","scenario 1","period"
"DESpace","F1",0.027277798242967,"inf5","scenario 1","period"
"DESpace","F1",0.0519478097346824,"inf5","scenario 1","period"
"DESpace","F1",0.0376674143595201,"inf5","scenario 1","period"
"DESpace","F1",0.0535406523140094,"inf5","scenario 1","period"
"DESpace","F1",0.0616220651888389,"inf5","scenario 1","period"
"DESpace","F1",0.063258481440491,"inf5","scenario 1","period"
"DESpace","F1",0.0482476611656908,"inf5","scenario 1","period"
"DESpace","F1",0.0523286655056358,"inf5","scenario 1","period"
"DESpace","F1",0.0501050807431767,"inf5","scenario 1","period"
"DESpace","F1",0.0684495581335976,"inf5","scenario 1","period"
"DESpace","F1",0.0595494945780443,"inf5","scenario 1","period"
"DESpace","F1",0.00210518384402943,"inf5","scenario 2","focal"
"DESpace","F1",0.00973424222535875,"inf5","scenario 2","focal"
"DESpace","F1",0.964745473942563,"inf5","scenario 2","linear"
"DESpace","F1",0.894771357944304,"inf5","scenario 2","linear"
"DESpace","F1",0.948634429474043,"inf5","scenario 2","linear"
"DESpace","F1",0.0465971476537344,"inf5","scenario 2","period"
"DESpace","F1",0.0242306216131848,"inf5","scenario 2","period"
"DESpace","F1",0.0408329087238207,"inf5","scenario 2","period"
"DESpace","F1",0.0496945808310953,"inf5","scenario 2","period"
"DESpace","F1",0.017014764754251,"inf5","scenario 2","period"
"DESpace","F1",0.0168505654434142,"inf5","scenario 2","period"
"DESpace","F1",0.0389361110378244,"inf5","scenario 2","period"
"DESpace","F1",0.0370238818586593,"inf5","scenario 2","period"
"DESpace","F1",0.034607695413982,"inf5","scenario 2","period"
"DESpace","F1",0.0542590813703746,"inf5","scenario 2","period"
"DESpace","F1",0.0205667106437151,"inf5","scenario 2","period"
"DESpace","F1",0.0499556609017355,"inf5","scenario 2","period"
"DESpace","F1",0.0476491514799614,"inf5","scenario 2","period"
"DESpace","F1",0.04268083004936,"inf5","scenario 2","period"
"DESpace","F1",0.0170157376513872,"inf5","scenario 2","period"
"DESpace","F1",0.0286278764486314,"inf5","scenario 2","period"
"DESpace","F1",0.0140562106522363,"inf5","scenario 2","period"
"DESpace","F1",0.0332161301439106,"inf5","scenario 2","period"
"DESpace","F1",0.0571027545595713,"inf5","scenario 2","period"
"DESpace","F1",0.0274378716638736,"inf5","scenario 2","period"
"DESpace","F1",0.0332969727735349,"inf5","scenario 2","period"
"DESpace","F1",0.0477665690868292,"inf5","scenario 2","period"
"DESpace","F1",0.0479294249347634,"inf5","scenario 2","period"
"DESpace","F1",0.0239381110220287,"inf5","scenario 2","period"
"DESpace","F1",0.0191055722797398,"inf5","scenario 2","period"
"DESpace","F1",0.0233451163245669,"inf5","scenario 2","period"
"DESpace","F1",0.000897324731752334,"inf5","scenario 3","focal"
"DESpace","F1",0.00415850119043645,"inf5","scenario 3","focal"
"DESpace","F1",0.927869541100534,"inf5","scenario 3","linear"
"DESpace","F1",0.988044602301779,"inf5","scenario 3","linear"
"DESpace","F1",0.94942529269849,"inf5","scenario 3","linear"
"DESpace","F1",0.0130578290913454,"inf5","scenario 3","period"
"DESpace","F1",0.0523316248515921,"inf5","scenario 3","period"
"DESpace","F1",0.0396464317409261,"inf5","scenario 3","period"
"DESpace","F1",0.0127108256899613,"inf5","scenario 3","period"
"DESpace","F1",0.0199938719250587,"inf5","scenario 3","period"
"DESpace","F1",0.0672732179382118,"inf5","scenario 3","period"
"DESpace","F1",0.0319561510881155,"inf5","scenario 3","period"
"DESpace","F1",0.0490779078099332,"inf5","scenario 3","period"
"DESpace","F1",0.0430171844557257,"inf5","scenario 3","period"
"DESpace","F1",0.0115553311046671,"inf5","scenario 3","period"
"DESpace","F1",0.0142048553307709,"inf5","scenario 3","period"
"DESpace","F1",0.0217436912534394,"inf5","scenario 3","period"
"DESpace","F1",0.016115670355234,"inf5","scenario 3","period"
"DESpace","F1",0.0233295518887077,"inf5","scenario 3","period"
"DESpace","F1",0.0292071830542353,"inf5","scenario 3","period"
"DESpace","F1",0.0264102378874465,"inf5","scenario 3","period"
"DESpace","F1",0.0190340983843429,"inf5","scenario 3","period"
"DESpace","F1",0.0459762126251869,"inf5","scenario 3","period"
"DESpace","F1",0.0272928758701396,"inf5","scenario 3","period"
"DESpace","F1",0.0168044180133617,"inf5","scenario 3","period"
"DESpace","F1",0.0212245963054094,"inf5","scenario 3","period"
"DESpace","F1",0.020203697246747,"inf5","scenario 3","period"
"DESpace","F1",0.0184110417972948,"inf5","scenario 3","period"
"DESpace","F1",0.0343513926110581,"inf5","scenario 3","period"
"DESpace","F1",0.0476327743856026,"inf5","scenario 3","period"
"DESpace","F1",0.0262282514654857,"inf5","scenario 3","period"
"DESpace","F1",4.09513431936128e-06,"inf5","scenario 4","focal"
"DESpace","F1",0.0008888376052083,"inf5","scenario 4","focal"
"DESpace","F1",0.985885139281918,"inf5","scenario 4","linear"
"DESpace","F1",0.986431956538454,"inf5","scenario 4","linear"
"DESpace","F1",0.998995878060767,"inf5","scenario 4","linear"
"DESpace","F1",0.00909123682327532,"inf5","scenario 4","period"
"DESpace","F1",0.00265380708016246,"inf5","scenario 4","period"
"DESpace","F1",0.000399068973745598,"inf5","scenario 4","period"
"DESpace","F1",0.00768755213452687,"inf5","scenario 4","period"
"DESpace","F1",0.00604683220593715,"inf5","scenario 4","period"
"DESpace","F1",0.0174522365293944,"inf5","scenario 4","period"
"DESpace","F1",0.00855874056664555,"inf5","scenario 4","period"
"DESpace","F1",0.0155085090814066,"inf5","scenario 4","period"
"DESpace","F1",0.000517399780434758,"inf5","scenario 4","period"
"DESpace","F1",0.0167123451511704,"inf5","scenario 4","period"
"DESpace","F1",0.00453182429131379,"inf5","scenario 4","period"
"DESpace","F1",0.0113856503727845,"inf5","scenario 4","period"
"DESpace","F1",0.00305361287131575,"inf5","scenario 4","period"
"DESpace","F1",0.0178916731642353,"inf5","scenario 4","period"
"DESpace","F1",0.00566113198674987,"inf5","scenario 4","period"
"DESpace","F1",0.00231803163257405,"inf5","scenario 4","period"
"DESpace","F1",0.0196133108769478,"inf5","scenario 4","period"
"DESpace","F1",0.00554619999096051,"inf5","scenario 4","period"
"DESpace","F1",0.00996658182752524,"inf5","scenario 4","period"
"DESpace","F1",0.0094406633813752,"inf5","scenario 4","period"
"DESpace","F1",0.00321843111237078,"inf5","scenario 4","period"
"DESpace","F1",0.00202468883276521,"inf5","scenario 4","period"
"DESpace","F1",0.000358697603364366,"inf5","scenario 4","period"
"DESpace","F1",0.00454991838224176,"inf5","scenario 4","period"
"DESpace","F1",0.00516426562323092,"inf5","scenario 4","period"
"DESpace","F1",0.00281046102600193,"inf5","scenario 4","period"
"DESpace","FPR",0.0194433878817098,"inf1","scenario 1","focal"
"DESpace","FPR",0.0223621570353195,"inf1","scenario 1","focal"
"DESpace","FPR",0.979686814864127,"inf1","scenario 1","linear"
"DESpace","FPR",0.404956210759914,"inf1","scenario 1","linear"
"DESpace","FPR",0.998777009394417,"inf1","scenario 1","linear"
"DESpace","FPR",0.0150019462970317,"inf1","scenario 1","period"
"DESpace","FPR",0.0138645061407845,"inf1","scenario 1","period"
"DESpace","FPR",0.0239705726849723,"inf1","scenario 1","period"
"DESpace","FPR",0.0106800392628783,"inf1","scenario 1","period"
"DESpace","FPR",0.00560202636909799,"inf1","scenario 1","period"
"DESpace","FPR",0.0311400767632567,"inf1","scenario 1","period"
"DESpace","FPR",0.015079109193254,"inf1","scenario 1","period"
"DESpace","FPR",0.0323177798044535,"inf1","scenario 1","period"
"DESpace","FPR",0.00893046129256906,"inf1","scenario 1","period"
"DESpace","FPR",0.0197655655957263,"inf1","scenario 1","period"
"DESpace","FPR",0.00605000925261147,"inf1","scenario 1","period"
"DESpace","FPR",0.0211102341661651,"inf1","scenario 1","period"
"DESpace","FPR",0.0177696249721927,"inf1","scenario 1","period"
"DESpace","FPR",0.013063980010997,"inf1","scenario 1","period"
"DESpace","FPR",0.0165849651438628,"inf1","scenario 1","period"
"DESpace","FPR",0.0253830069275595,"inf1","scenario 1","period"
"DESpace","FPR",0.00768925933705396,"inf1","scenario 1","period"
"DESpace","FPR",0.0107069697807736,"inf1","scenario 1","period"
"DESpace","FPR",0.0102247030297371,"inf1","scenario 1","period"
"DESpace","FPR",0.0169034084150521,"inf1","scenario 1","period"
"DESpace","FPR",0.0144402196685644,"inf1","scenario 1","period"
"DESpace","FPR",0.0522731749900469,"inf1","scenario 1","period"
"DESpace","FPR",0.0228129131530142,"inf1","scenario 1","period"
"DESpace","FPR",0.0133741683702072,"inf1","scenario 1","period"
"DESpace","FPR",0.0136817739425568,"inf1","scenario 1","period"
"DESpace","FPR",0.0297258313639622,"inf1","scenario 1","period"
"DESpace","FPR",0.0198538253375963,"inf1","scenario 2","focal"
"DESpace","FPR",0.0091095264707104,"inf1","scenario 2","focal"
"DESpace","FPR",0.954874443788696,"inf1","scenario 2","linear"
"DESpace","FPR",0.815709803890536,"inf1","scenario 2","linear"
"DESpace","FPR",0.987673475316566,"inf1","scenario 2","linear"
"DESpace","FPR",0.0104199161399856,"inf1","scenario 2","period"
"DESpace","FPR",0.0205572788727694,"inf1","scenario 2","period"
"DESpace","FPR",0.0369061935040541,"inf1","scenario 2","period"
"DESpace","FPR",0.0257121131860059,"inf1","scenario 2","period"
"DESpace","FPR",0.0401907836215883,"inf1","scenario 2","period"
"DESpace","FPR",0.0234603639149669,"inf1","scenario 2","period"
"DESpace","FPR",0.0149343658113355,"inf1","scenario 2","period"
"DESpace","FPR",0.0315921105387123,"inf1","scenario 2","period"
"DESpace","FPR",0.016563310507788,"inf1","scenario 2","period"
"DESpace","FPR",0.00526841770599984,"inf1","scenario 2","period"
"DESpace","FPR",0.0132140824185795,"inf1","scenario 2","period"
"DESpace","FPR",0.00978060134723956,"inf1","scenario 2","period"
"DESpace","FPR",0.0107145073830848,"inf1","scenario 2","period"
"DESpace","FPR",0.0192518060975774,"inf1","scenario 2","period"
"DESpace","FPR",0.0152704439077675,"inf1","scenario 2","period"
"DESpace","FPR",0.0331383126853254,"inf1","scenario 2","period"
"DESpace","FPR",0.0176342227401727,"inf1","scenario 2","period"
"DESpace","FPR",0.0350781383906036,"inf1","scenario 2","period"
"DESpace","FPR",0.0381255752140305,"inf1","scenario 2","period"
"DESpace","FPR",0.0213744861242153,"inf1","scenario 2","period"
"DESpace","FPR",0.0173087514304563,"inf1","scenario 2","period"
"DESpace","FPR",0.0117508831497582,"inf1","scenario 2","period"
"DESpace","FPR",0.0243827962435416,"inf1","scenario 2","period"
"DESpace","FPR",0.0269092739491021,"inf1","scenario 2","period"
"DESpace","FPR",0.0349436975417157,"inf1","scenario 2","period"
"DESpace","FPR",0.00713832660383445,"inf1","scenario 2","period"
"DESpace","FPR",0.00591132171552709,"inf1","scenario 3","focal"
"DESpace","FPR",0.023103769951759,"inf1","scenario 3","focal"
"DESpace","FPR",0.386544240085534,"inf1","scenario 3","linear"
"DESpace","FPR",0.521560670688352,"inf1","scenario 3","linear"
