"method","set","value","inf","inte_situ","pattern"
"GASTON-AVE","F1",0.567005741533354,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.796309622744521,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.667775472724043,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.915100600608915,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.832662551827818,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.843281467310644,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.975787716819518,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.898802620990026,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.814043048708216,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.749446917013082,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.721585000121132,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.893888850258044,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.846084384437001,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.94991019306559,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.837981578053558,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.76141543898768,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.825078946222113,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.86209846541364,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.802924084813105,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.794096976028903,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.930656828266178,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.736174254551418,"inf1","scenario 1","period"
"GASTON-AVE","F1",0.409255792653924,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.34711485755095,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.533680948108364,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.410089618892293,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.475692204794636,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.500690768031423,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.422593564604554,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.492893774019416,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.437047654766175,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.471846978785018,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.406265744923734,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.525440025173636,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.499870139365294,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.347353246605693,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.475724530983577,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.451530120990916,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.431121701859066,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.365080759828174,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.422902378501697,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.447949122173671,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.457852845525012,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.491464178525293,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.479409075799597,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.392506071105658,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.468716286042811,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.408010936563517,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.360960417288138,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.38014716258198,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.400972108112251,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.4397781069221,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.536411935197382,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.392089862198941,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.553109237863289,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.432005881280518,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.439960714682316,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.37170652894322,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.361352924044928,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.359280571215603,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.4181181713061,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.43377609118452,"inf1","scenario 2","focal"
"GASTON-AVE","F1",0.602460689962638,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.664692500677777,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.589557065987778,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.610775969226817,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.602890933144361,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.596081118413806,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.544776030603687,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.574426350771314,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.542230416578369,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.582284110932757,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.567111966056882,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.604663321833957,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.581689461443915,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.610244217238866,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.682843290155589,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.567359417098992,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.670810050413044,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.649659215518651,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.625396082742569,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.662542835253971,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.681277067404568,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.557156869904802,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.551348586652907,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.566309649984457,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.655517394136252,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.534330746287301,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.46990192566945,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.739102479741202,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.574136032468166,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.549365333530735,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.653106530240162,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.59208545480586,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.55719379263443,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.629450536826421,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.600283048600752,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.553872023668131,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.751604662906509,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.646868816340328,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.635742362508543,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.617401269208748,"inf1","scenario 2","linear"
"GASTON-AVE","F1",0.680830329231066,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.836817975428325,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.778440781284361,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.861906373734164,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.718976849221464,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.710605630259915,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.783901542362354,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.712421756243038,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.699776052227007,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.759634574974519,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.908099155589448,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.601674437482798,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.614848409312346,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.803930516236692,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.710791653971956,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.95219229093294,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.748161554321516,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.816005027318203,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.636495166631058,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.712023741042487,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.707909483465054,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.756488539262079,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.714352908780647,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.719657583690186,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.779937249001435,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.665007086040113,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.738022719427763,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.646262681645615,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.764140990603654,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.790269696589156,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.638003038659561,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.657853529659184,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.904170894931617,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.673407383254693,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.72868604707261,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.724729152335977,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.723413029854791,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.817459567419218,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.680494098358663,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.766520423547856,"inf1","scenario 2","period"
"GASTON-AVE","F1",0.521512644045439,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.486498105775334,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.431969388496225,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.495263900415558,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.445746550026957,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.355394245350993,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.376730637710719,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.388207570827025,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.396135239084677,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.442376637212963,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.379329223155836,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.401059360771376,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.491931578940715,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.497216782433496,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.467167350779154,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.445175920634408,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.413444498749597,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.359610945093792,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.403953122456913,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.454244374591493,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.555416604014743,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.4478123435123,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.464931797045451,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.461102381038425,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.374996310233038,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.343773278090391,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.422136652263439,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.388690318591936,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.408759995048412,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.384673479992924,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.488332502559226,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.427310903725235,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.413042053840441,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.316976213818035,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.387906169639808,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.309016817930944,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.54274437771043,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.389822063263983,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.461596876105717,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.454412120338868,"inf1","scenario 3","focal"
"GASTON-AVE","F1",0.654731739391771,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.634637430363934,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.578342160319172,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.541349449652074,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.57547106143906,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.619732066651131,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.557466873803586,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.59765452780597,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.575045722653378,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.596910867992862,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.650586108687826,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.606076091542118,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.590087614505015,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.513143330452862,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.528768898571326,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.684872278245037,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.556897270313489,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.535147141448234,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.657303369477028,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.587013510054667,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.576539392730392,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.631759098222873,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.642501256085142,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.670636868660674,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.490704958798007,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.629023292108433,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.607584935721523,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.635539144383556,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.658646783007989,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.549430419340182,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.57277292609234,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.560914205966142,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.549364355023258,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.558972003422654,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.52807876524738,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.502786488870243,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.537349351678914,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.488470347598335,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.586805894442339,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.62910474636632,"inf1","scenario 3","linear"
"GASTON-AVE","F1",0.720031542000759,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.833720015701204,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.785093048868742,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.720080270770656,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.56109291279611,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.818331731980761,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.71565567412166,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.665320934677333,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.642056806005915,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.673881107092373,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.710940182295246,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.723453957445459,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.867394632989011,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.735320910862101,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.786459716568976,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.54713207574753,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.692854074376964,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.837471771279966,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.664395112348322,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.698220438985817,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.729278985709341,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.78957016871115,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.738632578105447,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.791828607232875,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.785266024595805,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.841409140663485,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.696189696954318,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.846842336682244,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.688437275538156,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.880666642898135,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.800083351475285,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.705626772077046,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.56490126709455,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.644106074767293,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.820685800399933,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.748955468954535,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.565262694713666,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.786378273391745,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.771832103734669,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.723826918708221,"inf1","scenario 3","period"
"GASTON-AVE","F1",0.303060794619204,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.28734733507314,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.319623695257785,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.252528529343734,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.280691350417147,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.24217157848133,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.259722074246754,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.30454677952504,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.264166277388764,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.282176605543712,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.254196572596565,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.239190013252766,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.272341902364499,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.285500797219461,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.327843522032169,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.27156843470167,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.322541644007382,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.293451352173128,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.298880860988127,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.312601572309211,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.318209241797562,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.277456310142865,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.287551565675723,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.316197133553063,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.287708007212808,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.230340060107625,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.30216168918385,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.263654218680641,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.330020346701013,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.315463579637923,"inf1","scenario 4","focal"
"GASTON-AVE","F1",0.286704146262196,"inf1","scenario 4","focal"
