"TPR","FPR","F1"
0.710158748526968,0,0.830517926056464
0.470702959687388,0,0.640106088842631
0.377758148926033,0,0.548366415717442
0.4915,0.019,0.591278195488722
0.4955,0.0193333333333333,0.593590895477688
0.433,0.0195555555555556,0.53822249844624
0.4885,0.0165,0.596823457544288
0.479,0.0161111111111111,0.589901477832512
0.4865,0.0258333333333333,0.566026759744037
0.4965,0.0144444444444444,0.610513372271749
0.4925,0.009,0.625993009215126
0.2765,0.0171111111111111,0.386578119538623
0.4405,0.0375555555555556,0.495361259488333
0.475,0.0165,0.585155528179858
0.4435,0.0368888888888889,0.499577583779217
0.495,0.0247222222222222,0.576419213973799
0.456,0.0117222222222222,0.584053794428434
0.348,0.0242777777777778,0.444302585381424
0.458,0.00977777777777778,0.592496765847348
0.495,0.0177777777777778,0.598187311178248
0.466,0.0242777777777778,0.553279905016325
0.493,0.0160555555555556,0.602137404580153
0.4325,0.0131111111111111,0.557884553369881
0.432,0.0106666666666667,0.56544502617801
0.4945,0.0133888888888889,0.612383900928793
0.476,0.0187222222222222,0.578899361508057
0.465,0.0154444444444444,0.579800498753117
0.446,0.0217777777777778,0.543239951278928
0.4655,0.00855555555555556,0.60356564019449
0.398,0.0171666666666667,0.512721417069243
0.457,0.0287777777777778,0.532634032634033
0.456,0.0115,0.584802821417121
0.476,0.00844444444444444,0.61340206185567
0.485,0.0214444444444444,0.578069129916567
0.4975,0.0117222222222222,0.620711166562695
0.4955,0.0437777777777778,0.524477374966922
0.475,0.0121111111111111,0.599747474747475
0.491,0.0142222222222222,0.606547251389747
0.487,0.0117222222222222,0.611616954474097
0.4805,0.0116666666666667,0.606117943866288
0.4775,0.0332222222222222,0.537573881227132
0.45,0.02,0.552147239263804
0.331,0.0196666666666667,0.438992042440318
0.4855,0.0322222222222222,0.546888200506899
0.44,0.0055,0.590802282645183
0.979,0.102388888888889,0.675056024823306
0.912,0.0794444444444444,0.694328130947849
0.93,0.0668333333333333,0.734742247679242
0.979,0.0298333333333333,0.87119021134594
0.949,0.0731111111111111,0.728039892596855
