"TPR","FPR","F1"
0.908,0.000222222222222222,0.950785340314136
0.894,0,0.944033790918691
0.834,0.000222222222222222,0.908496732026144
0.806,0.000444444444444444,0.89060773480663
0.8,0,0.888888888888889
0.944,0.000222222222222222,0.970195272353546
0.882,0,0.937300743889479
0.93,0.000444444444444444,0.961737331954498
0.978,0.000222222222222222,0.987878787878788
0.804,0,0.891352549889135
0.96,0.000888888888888889,0.975609756097561
0.916,0.000666666666666667,0.953173777315297
0.974,0.000666666666666667,0.983838383838384
0.882,0.000222222222222222,0.936305732484076
0.808,0,0.893805309734513
0.858,0.000222222222222222,0.92258064516129
0.788,0,0.881431767337808
0.91,0.000222222222222222,0.951882845188285
0.966,0.000888888888888889,0.978723404255319
0.888,0.000222222222222222,0.93968253968254
0.838,0,0.911860718171926
0.64,0,0.780487804878049
0.894,0.000222222222222222,0.943037974683544
0.87,0.000222222222222222,0.92948717948718
0.862,0.000444444444444444,0.92390139335477
0.97,0,0.984771573604061
0.702,0,0.824911868390129
0.968,0,0.983739837398374
0.916,0.000444444444444444,0.954166666666667
0.854,0.000222222222222222,0.920258620689655
0.726,0.000222222222222222,0.840277777777778
0.942,0.000222222222222222,0.969135802469136
0.986,0.000222222222222222,0.991951710261569
0.976,0.000222222222222222,0.98685540950455
0.938,0,0.968008255933952
0.934,0.000666666666666667,0.962886597938144
0.662,0,0.796630565583634
0.812,0.000222222222222222,0.895259095920617
0.86,0.000222222222222222,0.923737916219119
0.936,0.000444444444444444,0.964948453608248
0.888,0,0.940677966101695
0.99,0.000444444444444444,0.992978936810431
0.912,0.000222222222222222,0.952978056426332
0.962,0.000222222222222222,0.979633401221996
0.878,0.000222222222222222,0.934042553191489
0.938,0,0.968008255933952
0.976,0,0.987854251012146
0.93,0,0.963730569948187
0.756,0.000444444444444444,0.859090909090909
0.984,0.000444444444444444,0.989939637826962
