"TPR","FPR","F1"
0.96369467909335,0.193886645125891,0.519697634792301
0.952570512255114,0.0857610846003404,0.699283088931109
0.955198888065248,0.147885483407098,0.581345091713658
0.992944990482845,0.0854849323703427,0.718923808476578
0.94488190994734,0.157365646007774,0.562233474760564
0.902899391714903,0,0.948972284762996
1,0.0585755539369337,0.791395947866292
0.865519237176364,0.193538661465923,0.479862010990718
0.989922958171579,0.132389101658138,0.622314213070575
0.941829609743349,0.0109671095901353,0.923120904810786
0.96288787393505,0.120035875778725,0.632810509133797
0.95381332213759,0.091095108969443,0.687762828216906
1,0.149217158066064,0.598273188076472
0.971909434113962,0.0646092210759651,0.761269145357959
0.948870916926665,0.0279675161225087,0.862383132599158
0.831671311686721,0.038959068640846,0.762196027381655
0.929076224742534,0.0819886452462003,0.696726862436168
0.889434917095648,0.0757323174586694,0.691891093440489
1,0.0801349293675486,0.734965986594975
1,0.10855735129975,0.671813618525816
0.986297390868378,0.176578700180092,0.551696725271739
1,0.130807207752773,0.62947222909422
1,0.133295377827905,0.625066725784854
1,0.161496357961763,0.579128125918925
0.991595528797835,0.0299705937169532,0.877001716967696
1,0.117248637447299,0.654613543084547
1,0.219231690240832,0.503387139514411
1,0.135755370504554,0.620771318476997
1,0.0485405956191875,0.820726508882698
1,0.114204153147364,0.660537456310007
1,0.0533307556352318,0.806459156965379
0.91399728136334,0.19971786190827,0.492527342016473
0.971533047109351,0.0375675118287014,0.841285024671383
0.808150523253459,0.0497509467133265,0.716474385809023
0.950520603569142,0.172253820435402,0.543029735713015
0.954887153227876,0.160020272507819,0.56251403599919
1,0.085316923240216,0.722581907054703
0.926160408813953,0.10066680609906,0.654030750209506
0.894100261347352,0.21659247085766,0.465261331668794
0.995930287604702,0.175558390334192,0.557014875538526
0.9995,0.274222222222222,0.447453833240067
0.9995,0.0218888888888889,0.910084224903255
0.9895,0.023,0.900978829956749
0.999,0.0528333333333333,0.807435845625379
1,0.149055555555556,0.598533592697889
1,0.140833333333333,0.612088752869167
0.999,0.0831111111111111,0.727338915180197
0.737,0.1015,0.556121486511979
0.9935,0.0847777777777778,0.720841647016144
1,0.160944444444444,0.579962302450341
