"TPR","FPR","F1"
0.369880730740796,0.252412633116735,0.203142188386725
0.482299942483302,0.0669490435758892,0.462673043232326
0.528918878447296,0.191140715189473,0.325570151988984
0.379044137987586,0.181733595869805,0.251468381374074
0.345193676093147,0.282345995407427,0.177646089056697
0.43483012570729,0.308217378392136,0.206629688856916
0.272304506854799,0.217242053654435,0.168741094977134
0.319736546371167,0.195605143785942,0.207608809563403
0.463977820051361,0.217126574559471,0.271481532821301
0.386564412830955,0.201947484813676,0.241294219914611
0.412523596426637,0.123737441661472,0.326601247046858
0.421592115910334,0.153430468472795,0.300872207506283
0.323571342940054,0.220263350292687,0.195751402965375
0.2566457397156,0.190909516508053,0.172544730249933
0.315315130089046,0.274213707337676,0.166690590832033
0.437369836770252,0.283690361786087,0.219200967174165
0.511273472515174,0.230616065586271,0.285084698228184
0.401408473745126,0.089277140133888,0.36410537969078
0.245545856712086,0.224440388271159,0.150387477301465
0.172929840974059,0.181595035280246,0.123200766014586
0.39041615307158,0.177372255845343,0.261430653427328
0.378781344374982,0.242719319421838,0.212604105558878
0.464694385415565,0.091583699691278,0.406033208133614
0.340860873811206,0.273624021169435,0.179236455509271
0.390899604101184,0.247464296926706,0.216081341659442
0.454812788950032,0.347969639275699,0.198325026849735
0.320698444535319,0.348115204675401,0.144013249058248
0.436866912538945,0.213574496963116,0.26011434970202
0.343028884870998,0,0.510828752434386
0.322151301988729,0.422094817016537,0.125815664574933
0.443364763368625,0.039723033753481,0.492388961388346
0.283447208865052,0.338886406144608,0.130819025482086
0.488687277944479,0.298407503119468,0.23413787311024
0.370946942480151,0.20511832642363,0.230615836237687
0.410009950671169,0.208438224511822,0.249553069979102
0.335550568231026,0.185176540767541,0.223540961691209
0.371201604175112,0.391069261076075,0.15179508883554
0.342870606188071,0.365995989859734,0.147889947370083
0.270698216794982,0.286050230678211,0.140799810761572
0.466519876673429,0.271668133818402,0.238535564960378
0.464,0.434888888888889,0.172554853105244
0.506,0.442,0.184536834427425
0.3,0.219777777777778,0.183038438071995
0.36,0.0711111111111111,0.36
0.394,0.226888888888889,0.229336437718277
0.14,0.0955555555555556,0.14
0.39,0.328666666666667,0.179392824287028
0.394,0.168666666666667,0.270604395604395
0.268,0.179777777777778,0.185724185724186
0.482,0.352,0.207311827956989
